Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,offa,santiago,naples,paris,sacramento,hamilton,marseille,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,auckland,minneapolis,baltimore,prevalence
Lysobacter capsici,0.013803680981595092,0.009501187648456057,0.010256410256410256,0.005555555555555556,0.013513513513513514,,,0.02702702702702703,0.015151515151515152,,,0.0392156862745098,,,0.027777777777777776,,,,,,,,,0.06666666666666667,,,,,0.07692307692307693,,,0.015151515151515152
Exiguobacterium sp. N4-1P,,0.0023752969121140144,0.005128205128205128,,,,,,0.015151515151515152,,,0.0196078431372549,,,,,,0.0625,,,,,,,,,,,,,,0.015151515151515152
Candida albicans,0.0015337423312883436,0.0023752969121140144,0.005128205128205128,0.005555555555555556,,0.04504504504504504,,0.04054054054054054,0.015151515151515152,,0.057692307692307696,,,0.21621621621621623,,,,,,,,,,,,,,,,,,0.015151515151515152
Hydrogenophaga sp. BA0156,0.019938650306748466,0.0023752969121140144,0.020512820512820513,0.005555555555555556,0.006756756756756757,,,0.013513513513513514,0.015151515151515152,,,,,,,,,,,,,,,,,0.07142857142857142,,,,0.15384615384615385,,0.015151515151515152
Novosphingobium tardaugens,0.0015337423312883436,,,,,,,,0.015151515151515152,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,,0.015151515151515152
Hydrogenophaga sp. BPS33,,,0.010256410256410256,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.015151515151515152
Halorientalis sp. IM1011,,,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,0.015151515151515152
Pontibacter sp. BT214,,,0.005128205128205128,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,0.015151515151515152
Streptococcus sp. 1643,0.004601226993865031,0.007125890736342043,0.005128205128205128,0.005555555555555556,0.006756756756756757,0.0990990990990991,,0.013513513513513514,0.015151515151515152,,,0.0196078431372549,0.023255813953488372,,0.027777777777777776,,,0.0625,,,,,0.0625,,,,,,,,,0.015151515151515152
Myroides odoratimimus,,,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,0.015151515151515152
Pectobacterium carotovorum,,,0.005128205128205128,,0.006756756756756757,0.009009009009009009,,,0.015151515151515152,,,,,,,0.058823529411764705,,0.0625,,,,,0.0625,,,,,,,,,0.015151515151515152
Glutamicibacter halophytocola,,0.007125890736342043,,,,,,,0.015151515151515152,,,,,,,,,,,,,,0.0625,,,,,,,,,0.015151515151515152
Pontibacter akesuensis,,,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,0.015151515151515152
Capnocytophaga gingivalis,0.003067484662576687,0.009501187648456057,,,,0.02702702702702703,0.020833333333333332,0.013513513513513514,0.015151515151515152,,,,,,,,,0.0625,,,,,,,,,,,,,,0.015151515151515152
Pontibacter sp. BT326,,,,,,0.009009009009009009,,,0.015151515151515152,,,,,,,,0.4117647058823529,,,,,,,,,,,,,,,0.015151515151515152
Novibacillus thermophilus,,,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,0.015151515151515152
Glutamicibacter mishrai,,0.004750593824228029,0.005128205128205128,,,,,,0.015151515151515152,0.016666666666666666,,,0.046511627906976744,,,,,,,,,,,,,,,,,,,0.015151515151515152
Streptomyces pactum,,,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,0.015151515151515152
Pseudomonas agarici,,,,0.005555555555555556,0.006756756756756757,,,,0.015151515151515152,,,,,,,,,,,,0.1875,,,,,,,,0.15384615384615385,,,0.015151515151515152
Streptomyces fungicidicus,,,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,0.015151515151515152
Nostoc sp. PCC 7107,0.012269938650306749,,,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,,0.015143978334162384
Calothrix sp. 336/3,0.012269938650306749,,0.005128205128205128,,,0.018018018018018018,,,,,,,,0.13513513513513514,,,,,,,,,,,,,,,,,,0.015143978334162384
Ogataea parapolymorpha,0.006134969325153374,,0.005128205128205128,0.016666666666666666,,0.02702702702702703,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,0.01509009009009009
Phreatobacter stygius,0.003067484662576687,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,,0.015047255844801858
Exiguobacterium sp. ZWU0009,,0.0023752969121140144,0.010256410256410256,,,,,,,,,0.0196078431372549,,,,0.17647058823529413,,,,,,,,,,,,,,,,0.014932126696832578
Novosphingobium aromaticivorans,0.03067484662576687,,0.010256410256410256,0.005555555555555556,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,,0.014932126696832578
Cronobacter universalis,,,0.010256410256410256,,0.006756756756756757,,,,,,,0.0196078431372549,,,,0.17647058823529413,,,,,,,,,,,,,,,,0.014932126696832578
Blautia producta,0.0015337423312883436,,0.010256410256410256,,,,,,,,,0.0196078431372549,,,,0.058823529411764705,,,,,,,,,,,,,,,,0.014932126696832578
Enterocloster bolteae,0.006134969325153374,,0.010256410256410256,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,0.07142857142857142,,,,,,,0.014932126696832578
Bacillus infantis,0.0015337423312883436,,0.010256410256410256,,,,,,0.030303030303030304,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,,0.014932126696832578
Citrobacter sp. LY-1,,,0.010256410256410256,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,,0.014932126696832578
Corynebacterium phocae,0.023006134969325152,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014881445863040955
Erythrobacter atlanticus,0.024539877300613498,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014834041214409312
Aggregatibacter segnis,0.003067484662576687,0.004750593824228029,0.005128205128205128,,,0.05405405405405406,0.010416666666666666,0.04054054054054054,,,0.019230769230769232,,,,0.027777777777777776,,,,,,,,,,,,,,,,,0.014823717948717948
Dietzia sp. DQ12-45-1b,0.015337423312883436,0.014251781472684086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01479460239278376
Nostoc piscinale,0.018404907975460124,,,0.011111111111111112,,0.009009009009009009,,,,,,,,0.08108108108108109,,,,,,,,,,,,,,,,,,0.014758009543285617
Kluyvera intermedia,,,0.010256410256410256,0.005555555555555556,,0.009009009009009009,,,,,0.019230769230769232,,,,,0.058823529411764705,0.058823529411764705,,,,,,,,,,,,,,,0.014743589743589743
Immundisolibacter cernigliae,,0.0023752969121140144,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,,0.014701161969570522
Jeotgalibaca sp. PTS2502,,0.0023752969121140144,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,,0.014701161969570522
Macrococcus sp. IME1552,,0.009501187648456057,,,0.006756756756756757,,,,,,,0.0196078431372549,,0.4864864864864865,,,,,,,,,,,,,,,,,,0.01455451539285548
Flaviflexus sp. H23T48,,0.023752969121140142,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014440587124672635
Cardiobacterium hominis,0.015337423312883436,0.007125890736342043,,0.011111111111111112,0.013513513513513514,0.009009009009009009,,,,,,,,,0.027777777777777776,,,,,,,,0.0625,,0.07142857142857142,,,,,,,0.014425468413198476
Terriglobus roseus,0.010736196319018405,,,0.005555555555555556,,0.018018018018018018,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,0.014377107168518212
Myxococcus hansupus,0.003067484662576687,0.0023752969121140144,0.02564102564102564,,,,,,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,0.014354255151801163
Planococcus sp. Y42,,,,,0.013513513513513514,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,0.014332514332514333
Glutamicibacter arilaitensis,0.006134969325153374,0.040380047505938245,0.005128205128205128,0.005555555555555556,0.013513513513513514,0.009009009009009009,,,0.015151515151515152,,,,,,,,0.5882352941176471,,,,,0.0625,0.0625,,,,,,,,,0.014332514332514333
Rouxiella badensis,,,,0.005555555555555556,,0.009009009009009009,,0.013513513513513514,0.015151515151515152,,,,,,,,0.058823529411764705,,,,0.1875,,,,,,,,,,,0.014332514332514333
Mixta intestinalis,,,0.010256410256410256,,0.013513513513513514,0.009009009009009009,,,0.015151515151515152,,,0.058823529411764705,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.014332514332514333
Gemella morbillorum,,0.009501187648456057,,,,0.1981981981981982,0.010416666666666666,0.013513513513513514,0.015151515151515152,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,,0.014332514332514333
Staphylococcus auricularis,0.0015337423312883436,0.026128266033254157,0.005128205128205128,,0.013513513513513514,0.08108108108108109,0.010416666666666666,,0.015151515151515152,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,,0.014332514332514333
Achromobacter sp. AONIH1,0.003067484662576687,0.05938242280285035,0.010256410256410256,0.005555555555555556,0.006756756756756757,,,0.013513513513513514,0.015151515151515152,,0.019230769230769232,,,,,0.058823529411764705,,,,0.0625,,,,,,,,,,,,0.014332514332514333
Paenibacillus sp. FSL H7-0357,,,0.005128205128205128,,,0.009009009009009009,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.014308426073131954
Pseudomonas sp. VLB120,0.0015337423312883436,,,,0.006756756756756757,0.009009009009009009,,,,,,0.0196078431372549,,,,,0.058823529411764705,,,,,,,,,,,,,,0.08333333333333333,0.014308426073131954
Arthrobacter sp. ERGS1:01,,0.014251781472684086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014251781472684086
Gordonia rubripertincta,0.07668711656441718,0.014251781472684086,0.020512820512820513,0.011111111111111112,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014251781472684086
Paracoccus mutanolyticus,,0.014251781472684086,0.005128205128205128,,0.006756756756756757,,,0.04054054054054054,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,,0.014251781472684086
Nocardia cyriacigeorgica,0.04754601226993865,0.014251781472684086,0.010256410256410256,0.016666666666666666,,0.009009009009009009,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,0.014251781472684086
Gordonia iterans,0.03987730061349693,0.014251781472684086,0.010256410256410256,,0.006756756756756757,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,0.014251781472684086
Leishmania major,0.0015337423312883436,,,,,0.018018018018018018,0.010416666666666666,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,,0.014217342342342343
Sphingobium sp. SCG-1,0.009202453987730062,,,0.005555555555555556,,,,,,,0.019230769230769232,0.0196078431372549,,,,,,,,,,,,,,,,,,,,0.014216611609249648
Pectobacterium polaris,,,,,,0.009009009009009009,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,0.01411988911988912
Spirosoma radiotolerans,0.004601226993865031,0.0023752969121140144,,,,0.009009009009009009,,,,,0.019230769230769232,,0.023255813953488372,,,,,,,,,,,,,,0.07142857142857142,,,,,0.01411988911988912
Pseudomonas sp. K-62,,,,,,0.009009009009009009,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,0.01411988911988912
Serratia plymuthica,0.003067484662576687,0.004750593824228029,0.010256410256410256,0.011111111111111112,0.006756756756756757,0.009009009009009009,,,,0.016666666666666666,,0.0392156862745098,,,,,,,,,0.0625,0.0625,0.0625,,,,,,0.07692307692307693,,,0.013888888888888888
Pleurocapsa minor,0.013803680981595092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013803680981595092
Arthrobacter sp. KBS0702,0.013803680981595092,0.028503562945368172,,0.005555555555555556,,,,0.013513513513513514,,,,,,,,,,,,0.0625,,,,,,,,,,,,0.013803680981595092
Rhodobacter blasticus,0.013803680981595092,0.0023752969121140144,0.05641025641025641,0.011111111111111112,0.013513513513513514,,,0.02702702702702703,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,0.013803680981595092
Salinibacter ruber,0.013803680981595092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013803680981595092
Gordonia phage Phinally,0.013803680981595092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013803680981595092
Dermabacter jinjuensis,0.013803680981595092,0.0023752969121140144,,,,,,,,,,,,0.08108108108108109,,,,,,,,,,,,,,,,,,0.013803680981595092
Rhodococcus sp. P1Y,0.013803680981595092,0.007125890736342043,,,,0.009009009009009009,,,,,,,,,,,,,0.0625,0.0625,,,,,,,,,,,,0.013803680981595092
Paraburkholderia fungorum,,,,,0.006756756756756757,,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,0.013795045045045045
Mycolicibacterium litorale,0.010736196319018405,,0.005128205128205128,0.005555555555555556,,,,,,0.016666666666666666,,,,,,,,,,,,,,,0.07142857142857142,,0.07142857142857142,,,,,0.013701431492842536
Kushneria marisflavi,,,0.005128205128205128,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013675213675213675
Kushneria konosiri,,,0.005128205128205128,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013675213675213675
Mycobacteroides immunogenum,,,,0.011111111111111112,,,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Pandoraea pnomenusa,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Lactobacillus sp. C25,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Lactobacillus kefiranofaciens,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Pistricoccus aurantiacus,0.01687116564417178,,0.010256410256410256,,0.013513513513513514,0.009009009009009009,,,,,,,0.046511627906976744,,,,,,,,,,,,,,,,,,,0.013513513513513514
Phaeodactylum tricornutum,0.0015337423312883436,,,,,0.009009009009009009,,0.013513513513513514,,,0.019230769230769232,,,0.16216216216216217,,,,,,,,,,,,,,,,,,0.013513513513513514
Geobacillus stearothermophilus,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Treponema sp. OMZ 838,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Babesia bovis,0.0015337423312883436,,,,0.013513513513513514,,,,,,,,,0.13513513513513514,,,,,,,,,,,,,,,,,,0.013513513513513514
Flavobacterium indicum,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Citrobacter farmeri,,,0.010256410256410256,,,,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Pseudomonas sp. StFLB209,,0.0023752969121140144,0.005128205128205128,,0.013513513513513514,,,,,,,,,,,,,,,,0.375,,,,,,,,0.3076923076923077,,,0.013513513513513514
Lachnoanaerobaculum umeaense,,,,,,0.009009009009009009,0.020833333333333332,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Pseudomonas pelagia,0.0015337423312883436,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.013513513513513514
Escherichia albertii,,,0.005128205128205128,0.016666666666666666,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Corynebacterium vitaeruminis,0.018404907975460124,,0.005128205128205128,0.011111111111111112,0.013513513513513514,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Lactococcus raffinolactis,,0.007125890736342043,,0.005555555555555556,,0.009009009009009009,,0.013513513513513514,,,0.019230769230769232,,,,,,,,0.0625,,,,0.125,,,,,,,,,0.013513513513513514
Leucobacter sp. DSM 101948,,0.030878859857482184,0.005128205128205128,0.005555555555555556,,,,0.013513513513513514,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,0.013513513513513514
Hyphomicrobium nitrativorans,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Enterobacteriaceae bacterium ENNIH1,,,0.005128205128205128,,,,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Porcine type-C oncovirus,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Aeromonas veronii,0.009202453987730062,,0.010256410256410256,,0.013513513513513514,,,0.013513513513513514,,0.016666666666666666,,,,,,,,,,0.0625,,,,,,,,,,,,0.013513513513513514
Comamonas kerstersii,0.009202453987730062,,0.06153846153846154,,0.013513513513513514,0.009009009009009009,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,0.013513513513513514
Lactobacillus salivarius,,0.0023752969121140144,0.005128205128205128,,,,,0.013513513513513514,0.045454545454545456,,,,0.023255813953488372,,,,,,,,,,,,,,,,,,,0.013513513513513514
Methylibium sp. Pch-M,0.009202453987730062,,,0.03333333333333333,0.013513513513513514,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Exiguobacterium sibiricum,,0.009501187648456057,,0.005555555555555556,0.006756756756756757,0.018018018018018018,,0.013513513513513514,,,,0.0196078431372549,,,,,,,,,0.25,,,,,,,,,,,0.013513513513513514
Gemmatimonas sp. TET16,0.007668711656441718,,,0.016666666666666666,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Saccharothrix espanaensis,0.007668711656441718,0.009501187648456057,0.005128205128205128,0.016666666666666666,,,,0.013513513513513514,,,0.038461538461538464,,,,,,,,,0.125,,,,,,,,,,,,0.013513513513513514
Bifidobacterium bifidum,0.007668711656441718,,0.005128205128205128,0.005555555555555556,0.013513513513513514,0.02702702702702703,,,,,0.019230769230769232,,,,,,,,,,,,,,0.07142857142857142,,,,,,,0.013513513513513514
Sphingosinicella microcystinivorans,0.007668711656441718,,,0.005555555555555556,,,,0.013513513513513514,0.015151515151515152,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Methylibium petroleiphilum,0.007668711656441718,,,0.027777777777777776,0.013513513513513514,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Tabrizicola piscis,0.012269938650306749,0.0023752969121140144,,0.005555555555555556,0.013513513513513514,0.018018018018018018,,0.02702702702702703,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Saccharomonospora glauca,,0.007125890736342043,,,,,,0.013513513513513514,,,,,,,,,,,,0.0625,,,,,,,,,,,,0.013513513513513514
Hydrogenophaga sp. PBC,0.013803680981595092,0.007125890736342043,0.010256410256410256,0.005555555555555556,0.013513513513513514,,,0.013513513513513514,0.015151515151515152,,,,,,,,,,,,,,,,,0.07142857142857142,,,,0.15384615384615385,,0.013513513513513514
Aeromonas salmonicida,,0.0023752969121140144,,0.005555555555555556,0.013513513513513514,0.009009009009009009,,,,0.016666666666666666,,,0.023255813953488372,,,,0.11764705882352941,,,,,,,,,,,,,,,0.013513513513513514
Pseudomonas viridiflava,0.0015337423312883436,,,0.005555555555555556,0.006756756756756757,0.009009009009009009,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,0.25,,,,,,,,0.23076923076923078,,0.08333333333333333,0.013513513513513514
Acinetobacter sp. C16S1,0.0015337423312883436,,,,0.013513513513513514,,0.052083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Shewanella putrefaciens,0.007668711656441718,,0.010256410256410256,,0.013513513513513514,0.009009009009009009,0.010416666666666666,,0.015151515151515152,,,,,0.2702702702702703,,,0.058823529411764705,0.0625,,,,,,,,,,,,,,0.013513513513513514
Streptococcus sp. HSISS3,,0.004750593824228029,,,,,0.010416666666666666,0.013513513513513514,,,,,0.023255813953488372,,,,,,0.0625,,,,,,,,,,,,,0.013513513513513514
Cellulosimicrobium sp. BI34T,0.0015337423312883436,0.023752969121140142,0.010256410256410256,0.011111111111111112,,0.02702702702702703,,0.013513513513513514,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,,0.013513513513513514
Komagataeibacter saccharivorans,,,,,0.006756756756756757,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.013513513513513514
Acetobacter ghanensis,,,,,0.006756756756756757,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.013513513513513514
Corynebacterium humireducens,0.006134969325153374,0.0023752969121140144,0.010256410256410256,,0.013513513513513514,0.036036036036036036,,,0.015151515151515152,,,,,,,,,,,0.0625,,,,,,,,,,,,0.013513513513513514
Mycobacterium sp. QIA-37,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Burkholderia multivorans,0.006134969325153374,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,0.13333333333333333,,,,,,,,0.013513513513513514
Mycolicibacterium aubagnense,0.003067484662576687,,,0.005555555555555556,,,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,0.21428571428571427,,,,,,,0.013513513513513514
Corynebacterium marinum,0.004601226993865031,0.007125890736342043,0.005128205128205128,,0.013513513513513514,0.009009009009009009,,,0.015151515151515152,,,,0.023255813953488372,0.10810810810810811,,,,,,0.0625,,,,,,,,,,,,0.013513513513513514
Choristoneura fumiferana granulovirus,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Candidatus Pelagibacter sp. IMCC9063,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
Saccharomonospora viridis,,0.004750593824228029,,,,,,0.013513513513513514,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514
