Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,santiago,offa,hamilton,marseille,paris,naples,sacramento,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,minneapolis,auckland,baltimore
Brevundimonas sp. SGAir0440,0.5230061349693251,0.08788598574821853,0.05641025641025641,0.1111111111111111,0.16891891891891891,0.10810810810810811,0.052083333333333336,0.20270270270270271,0.13636363636363635,0.1,0.07692307692307693,0.09803921568627451,,0.05405405405405406,0.027777777777777776,,,0.1875,0.125,,0.0625,0.0625,0.3125,0.13333333333333333,0.35714285714285715,0.07142857142857142,0.5714285714285714,,0.07692307692307693,0.38461538461538464,
Brevundimonas subvibrioides,0.1794478527607362,0.08788598574821853,0.005128205128205128,0.022222222222222223,0.033783783783783786,,0.020833333333333332,0.02702702702702703,0.015151515151515152,,,0.058823529411764705,,,0.08333333333333333,,,0.0625,0.0625,,,,,0.06666666666666667,,,,,0.07692307692307693,,
Brevundimonas vancanneytii,0.13650306748466257,0.2042755344418052,0.005128205128205128,0.03333333333333333,0.0472972972972973,0.04504504504504504,0.052083333333333336,0.04054054054054054,0.030303030303030304,,0.019230769230769232,0.13725490196078433,,0.08108108108108109,,,0.058823529411764705,0.125,0.0625,,,,,0.13333333333333333,,,,,0.15384615384615385,,
Brevundimonas vesicularis,0.21319018404907975,0.019002375296912115,,0.027777777777777776,0.05405405405405406,0.018018018018018018,,0.02702702702702703,0.030303030303030304,0.05,,0.0784313725490196,,,,,,0.1875,,,,,0.1875,0.13333333333333333,,,,,,0.23076923076923078,
Brochothrix thermosphacta,,0.021377672209026127,,0.044444444444444446,0.02027027027027027,0.2702702702702703,0.052083333333333336,0.02702702702702703,,,,,,,0.05555555555555555,0.11764705882352941,,,0.0625,,0.0625,,0.1875,,,,,,,,
Brucella sp. 09RB8471,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brucella sp. 09RB8910,,0.05938242280285035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brucella sp. 141012304,,0.021377672209026127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brucella sp. 2280,,0.040380047505938245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buchnera aphidicola,0.0015337423312883436,0.028503562945368172,0.010256410256410256,0.011111111111111112,0.0472972972972973,0.32432432432432434,0.0625,,0.015151515151515152,,,,0.023255813953488372,0.40540540540540543,0.19444444444444445,0.23529411764705882,,,,0.1875,0.125,0.125,,,0.07142857142857142,,,,,,
Burkholderia cenocepacia,,0.0023752969121140144,0.010256410256410256,,,,,,,0.016666666666666666,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Burkholderia cepacia,0.009202453987730062,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,0.07692307692307693,,
Burkholderia contaminans,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Burkholderia dolosa,,,,,,,0.4375,,,,,,,,,,,,,,,,,,,,,,,,
Burkholderia gladioli,0.007668711656441718,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,0.07692307692307693,
Burkholderia glumae,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkholderia lata,,,,0.005555555555555556,0.02027027027027027,,,,,,,,,0.02702702702702703,,,,,,0.0625,,,,,,,,,,,
Burkholderia metallica,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Burkholderia multivorans,0.006134969325153374,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,0.13333333333333333,,,,,,,
Burkholderia pyrrocinia,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Burkholderia seminalis,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkholderia sp. KK1,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkholderia sp. PAMC 26561,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,
Burkholderia stabilis,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Burkholderiales bacterium JOSHI_001,0.18711656441717792,,0.035897435897435895,0.20555555555555555,0.02702702702702703,,,0.10810810810810811,0.045454545454545456,0.016666666666666666,0.07692307692307693,,0.023255813953488372,0.02702702702702703,,,,,,,,,,0.06666666666666667,,0.6428571428571429,0.07142857142857142,0.14285714285714285,0.46153846153846156,,0.25
Buttiauxella sp. 3AFRM03,,,0.005128205128205128,,,,,,,,,,,,,,0.058823529411764705,0.1875,,,,,,,,,,,,,
Butyricimonas faecalis,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Calothrix brevissima,0.027607361963190184,,,0.005555555555555556,,0.02702702702702703,,,,,,,,0.16216216216216217,,,,,,,,,,,,,,,,,
Calothrix parasitica,0.019938650306748466,,,,,0.018018018018018018,,,,,,,,0.16216216216216217,,,,,,,,,,,,,,,,,
Calothrix parietina,0.012269938650306749,,,,,0.02702702702702703,,,,,,,,0.16216216216216217,,,,,,,,,,,,,,,,,
Calothrix sp. 336/3,0.012269938650306749,,0.005128205128205128,,,0.018018018018018018,,,,,,,,0.13513513513513514,,,,,,,,,,,,,,,,,
Calothrix sp. NIES-2098,0.024539877300613498,,,0.011111111111111112,,0.036036036036036036,,,,,,,,,,,,,,,,,,,,,,,,,
Calothrix sp. NIES-2100,0.03067484662576687,,,0.016666666666666666,,0.04504504504504504,,,,,,,,,,,,,,,,,,,,,,,,,
Calothrix sp. NIES-3974,0.009202453987730062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calothrix sp. PCC 7507,0.023006134969325152,,,0.011111111111111112,,0.036036036036036036,,,,,,,,,,,,,,,,,,,,,,,,,
Campylobacter concisus,,0.007125890736342043,,0.011111111111111112,,,0.020833333333333332,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Campylobacter gracilis,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Campylobacter rectus,0.0015337423312883436,,,0.022222222222222223,,0.018018018018018018,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Campylobacter showae,0.0015337423312883436,0.0023752969121140144,,0.011111111111111112,,0.009009009009009009,0.010416666666666666,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Campylobacter ureolyticus,,,,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Candida albicans,0.0015337423312883436,0.0023752969121140144,0.005128205128205128,0.005555555555555556,,0.04504504504504504,,0.04054054054054054,0.015151515151515152,,0.057692307692307696,,,0.21621621621621623,,,,,,,,,,,,,,,,,
Candida dubliniensis,0.007668711656441718,,0.005128205128205128,0.011111111111111112,0.006756756756756757,0.07207207207207207,0.010416666666666666,0.02702702702702703,,,0.09615384615384616,,,0.24324324324324326,,,,,,0.1875,,,,,,0.07142857142857142,,,,,
Candida orthopsilosis,,0.007125890736342043,0.03076923076923077,0.027777777777777776,0.006756756756756757,0.04504504504504504,,0.05405405405405406,0.015151515151515152,,0.11538461538461539,,,0.05405405405405406,0.027777777777777776,,,,,,,,,,,,,0.07142857142857142,,,
Candidatus Accumulibacter phosphatis,,,,,,,,,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,
Candidatus Coxiella mudrowiae,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,
Candidatus Erwinia haradaeae,,,,,,0.009009009009009009,,,,,,,,0.05405405405405406,,,,,,,,,,,,,,,,,
Candidatus Fonsibacter ubiquis,0.003067484662576687,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Candidatus Fukatsuia symbiotica,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Candidatus Hamiltonella defensa,0.0015337423312883436,,,,,0.009009009009009009,,0.013513513513513514,,,,,,,,,,,,0.25,,,,0.06666666666666667,0.07142857142857142,,,,,,
Candidatus Hodgkinia cicadicola,,,,,,,,,,,,,,0.16216216216216217,,,,,,,,,,,,,,,,,
Candidatus Nitrosocosmicus exaquare,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candidatus Pelagibacter giovannonii,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candidatus Pelagibacter sp. IMCC9063,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,
Candidatus Portiera aleyrodidarum,0.003067484662576687,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Candidatus Promineofilum breve,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Candidatus Rickettsiella viridis,,0.009501187648456057,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,
Candidatus Saccharimonas aalborgensis,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candidatus Solibacter usitatus,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,
Candidatus Sulcia muelleri,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Candidatus Uzinura diaspidicola,,,,0.005555555555555556,0.006756756756756757,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Capnocytophaga endodontalis,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Capnocytophaga gingivalis,0.003067484662576687,0.009501187648456057,,,,0.02702702702702703,0.020833333333333332,0.013513513513513514,0.015151515151515152,,,,,,,,,,,,0.0625,,,,,,,,,,
Capnocytophaga leadbetteri,0.003067484662576687,,,,,0.009009009009009009,0.010416666666666666,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Capnocytophaga ochracea,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Capnocytophaga sp. FDAARGOS_737,0.003067484662576687,,,,,0.009009009009009009,0.010416666666666666,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Capnocytophaga sp. oral taxon 323,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Capnocytophaga sp. oral taxon 864,,,,,,,0.010416666666666666,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Capnocytophaga sp. oral taxon 878,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capnocytophaga sputigena,0.009202453987730062,0.0166270783847981,,,,0.0990990990990991,0.03125,0.05405405405405406,0.015151515151515152,,,,,,0.027777777777777776,,,,,,0.0625,,,,,,,0.07142857142857142,,,
Capnocytophaga stomatis,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Caproiciproducens sp. NJN-50,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Cardinium endosymbiont of Encarsia pergandiella,0.0015337423312883436,,,,,,,,,,,,0.023255813953488372,,,,,,,,,,,,,,,,,,
Cardinium endosymbiont of Sogatella furcifera,0.003067484662576687,,,,,,,,,,0.019230769230769232,,0.023255813953488372,,,,,,,,,,,,,,,,,,
Cardiobacterium hominis,0.015337423312883436,0.007125890736342043,,0.011111111111111112,0.013513513513513514,0.009009009009009009,,,,,,,,,0.027777777777777776,,,,,,,,0.0625,,0.07142857142857142,,,,,,
Carnobacterium divergens,,0.011876484560570071,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Carnobacterium inhibens,,0.17577197149643706,,,0.006756756756756757,0.018018018018018018,,,,,,0.0196078431372549,,,,0.17647058823529413,,,,,,,,,,,,,,0.07692307692307693,
Carnobacterium maltaromaticum,,0.026128266033254157,,,,,0.010416666666666666,,,,,,,,,0.058823529411764705,,,0.0625,,,,,,,,,,,,
Carnobacterium sp. 17-4,,0.07363420427553444,,,0.006756756756756757,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,0.07692307692307693,
Carnobacterium sp. CP1,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catenulispora acidiphila,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,0.07142857142857142,,,,
Caulobacter flavus,0.06134969325153374,0.004750593824228029,0.005128205128205128,0.10555555555555556,0.02027027027027027,,0.010416666666666666,0.013513513513513514,0.015151515151515152,0.016666666666666666,,0.0196078431372549,,0.02702702702702703,,,,,,,,,0.0625,0.13333333333333333,,,,,0.3076923076923077,,
Caulobacter henricii,0.004601226993865031,,,0.022222222222222223,0.013513513513513514,,,,0.015151515151515152,,,0.0196078431372549,,,,,,,,,,,0.0625,,,,,,,,
Caulobacter mirabilis,0.03067484662576687,0.0023752969121140144,0.005128205128205128,0.011111111111111112,,,,,0.015151515151515152,,,0.0196078431372549,,,,,,,,,,,0.0625,0.06666666666666667,,,,,,,
Caulobacter rhizosphaerae,0.010736196319018405,,,0.044444444444444446,0.02027027027027027,,,,0.015151515151515152,,,0.0196078431372549,,,,,,,,,,,0.0625,0.06666666666666667,,,,,,,
Caulobacter segnis,0.023006134969325152,,,0.23333333333333334,0.10810810810810811,0.009009009009009009,,0.02702702702702703,0.015151515151515152,0.016666666666666666,0.038461538461538464,,,,,,,,,,,,0.0625,0.06666666666666667,,,,0.07142857142857142,0.3076923076923077,,
Caulobacter sp. FWC26,0.03067484662576687,0.004750593824228029,,0.17777777777777778,0.0472972972972973,0.009009009009009009,,0.05405405405405406,0.030303030303030304,,,,,,,,,,,,,,0.0625,,,,,,0.3076923076923077,,
Caulobacter sp. Ji-3-8,0.009202453987730062,,,0.05,0.02027027027027027,,,,0.015151515151515152,,,0.0196078431372549,,,,,,,,,,,,0.06666666666666667,,,,,,,
Caulobacter sp. K31,0.010736196319018405,0.004750593824228029,,0.03888888888888889,0.02027027027027027,,,,0.015151515151515152,,,,,,,,,,,,,,0.0625,,,,,,,,
Caulobacter vibrioides,0.024539877300613498,,,0.18333333333333332,0.05405405405405406,0.009009009009009009,,0.013513513513513514,0.030303030303030304,,,0.0196078431372549,,,,,,,,,,,0.0625,0.06666666666666667,,,,,0.3076923076923077,,
Caulobacteraceae bacterium 0127_4,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedecea lapagei,,,0.005128205128205128,,,,,,,,,0.0196078431372549,,,,,,0.125,,,,,,,,,,,,,
Cedecea neteri,,,0.02564102564102564,,0.006756756756756757,,,,0.015151515151515152,,,0.0392156862745098,,,,,0.23529411764705882,0.3125,,,,,,,,,,,,0.07692307692307693,
Cedecea sp. FDAARGOS_727,,,0.005128205128205128,,,,,,,,,0.0196078431372549,,,,,0.11764705882352941,0.125,,,,,,,,,,,,,
Celeribacter ethanolicus,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celeribacter indicus,0.03067484662576687,0.0023752969121140144,,,0.006756756756756757,,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,
Celeribacter manganoxidans,0.012269938650306749,,,,,,,0.02702702702702703,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Cellulomonas fimi,0.004601226993865031,0.1496437054631829,0.015384615384615385,0.03333333333333333,0.006756756756756757,0.018018018018018018,,0.04054054054054054,,,0.057692307692307696,,0.11627906976744186,0.02702702702702703,,0.29411764705882354,,,,0.0625,,0.75,0.125,,,,,0.14285714285714285,0.23076923076923078,0.07692307692307693,
Cellulomonas flavigena,0.004601226993865031,0.0997624703087886,0.010256410256410256,0.016666666666666666,0.006756756756756757,0.018018018018018018,,0.02702702702702703,,,0.019230769230769232,,,0.02702702702702703,,0.23529411764705882,,,,,,0.5,0.0625,,,,,,0.07692307692307693,0.07692307692307693,
Cellulomonas gilvus,0.007668711656441718,0.06413301662707839,0.010256410256410256,0.005555555555555556,0.006756756756756757,0.018018018018018018,,0.013513513513513514,,0.016666666666666666,,,0.023255813953488372,,,0.17647058823529413,,,,,,0.1875,0.0625,,,,,,0.23076923076923078,0.07692307692307693,
Cellulomonas shaoxiangyii,0.010736196319018405,0.09738717339667459,0.015384615384615385,0.011111111111111112,0.006756756756756757,0.018018018018018018,,0.02702702702702703,,,0.038461538461538464,,,0.02702702702702703,,0.29411764705882354,,,,,,0.5,0.125,,,,,,0.07692307692307693,0.07692307692307693,
Cellulomonas sp. 40-2,0.004601226993865031,0.040380047505938245,0.020512820512820513,,,0.009009009009009009,,,,,,0.0196078431372549,,,,,,,,,,,,,,,0.07142857142857142,,,0.15384615384615385,
Cellulomonas sp. H30R-01,0.007668711656441718,0.17577197149643706,0.08717948717948718,0.03888888888888889,0.013513513513513514,0.018018018018018018,,0.05405405405405406,0.015151515151515152,0.016666666666666666,0.09615384615384616,,0.13953488372093023,0.02702702702702703,,0.29411764705882354,,,,0.0625,0.0625,0.75,0.125,,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.23076923076923078,0.07692307692307693,
Cellulomonas sp. JZ18,0.006134969325153374,0.1187648456057007,0.07179487179487179,0.03333333333333333,0.006756756756756757,0.018018018018018018,,0.04054054054054054,0.015151515151515152,,0.07692307692307693,,0.023255813953488372,0.02702702702702703,,0.29411764705882354,,,,,,0.75,0.125,,,,,,0.15384615384615385,0.07692307692307693,
Cellulomonas sp. PSBB021,0.003067484662576687,0.09501187648456057,0.015384615384615385,0.011111111111111112,0.006756756756756757,0.018018018018018018,,0.013513513513513514,,,0.019230769230769232,,,,,0.17647058823529413,,,,,,0.25,0.0625,,,,,,0.07692307692307693,0.07692307692307693,
Cellulomonas sp. Y8,0.04447852760736196,0.33729216152019004,0.3076923076923077,0.10555555555555556,0.07432432432432433,0.04504504504504504,,0.10810810810810811,0.030303030303030304,,0.40384615384615385,0.058823529411764705,0.13953488372093023,0.05405405405405406,0.027777777777777776,0.47058823529411764,,,0.125,0.1875,0.3125,0.9375,0.125,0.06666666666666667,,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.3076923076923077,0.23076923076923078,
Cellulosilyticum lentocellum,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cellulosilyticum sp. WCF-2,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cellulosimicrobium cellulans,0.007668711656441718,0.0855106888361045,0.08717948717948718,0.022222222222222223,,0.02702702702702703,,0.02702702702702703,,0.016666666666666666,,,,0.02702702702702703,0.1388888888888889,,0.058823529411764705,,,,,,0.0625,,,,,0.07142857142857142,0.15384615384615385,,
Cellulosimicrobium sp. 72-3,,0.040380047505938245,,0.005555555555555556,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,
Cellulosimicrobium sp. BI34T,0.0015337423312883436,0.023752969121140142,0.010256410256410256,0.011111111111111112,,0.02702702702702703,,0.013513513513513514,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Cellulosimicrobium sp. TH-20,,0.0332541567695962,,0.005555555555555556,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,
Cellvibrio japonicus,0.003067484662576687,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cellvibrio sp. KY-GH-1,0.018404907975460124,,0.03076923076923077,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,
Cellvibrio sp. KY-YJ-3,0.006134969325153374,0.0023752969121140144,0.02564102564102564,,,0.009009009009009009,,0.02702702702702703,,,,,0.023255813953488372,,,0.058823529411764705,,,0.0625,,,,,,,,,,0.07692307692307693,,
Cellvibrio sp. PSBB006,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cellvibrio sp. PSBB023,0.007668711656441718,,0.02564102564102564,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,0.07692307692307693,,
Cercospora beticola,0.13496932515337423,0.047505938242280284,0.5435897435897435,0.2111111111111111,0.013513513513513514,0.5585585585585585,0.010416666666666666,0.20270270270270271,0.06060606060606061,0.016666666666666666,0.11538461538461539,0.0196078431372549,0.09302325581395349,0.1891891891891892,0.08333333333333333,,,0.125,,0.0625,0.1875,0.875,,,,0.14285714285714285,0.14285714285714285,0.2857142857142857,,0.07692307692307693,
Chamaesiphon minutus,,,,,,,,,,,,,,0.1891891891891892,,,,,,0.125,,,,,,,,,,,
Chelativorans sp. BNC1,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelatococcus daeguensis,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelatococcus sp. CO-6,0.015337423312883436,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chitinophaga pinensis,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chitinophaga sp. H33E-04,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chondrocystis sp. NIES-4102,0.029141104294478526,,0.005128205128205128,,,0.018018018018018018,,,,,,,,0.21621621621621623,,,,,,,,,,,,,,,,,
Chondromyces crocatus,0.007668711656441718,,0.05128205128205128,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,0.08333333333333333
