Species,Mean Relative Abundance,Label
Kushneria sp. YCWA18,2.6370195121951216e-05,peripheral
Kushneria konosiri,1.8355536585365855e-05,peripheral
Shewanella woodyi,3.146341463414634e-06,peripheral
Pseudoalteromonas phenolica,3.7349268292682924e-06,peripheral
Marinobacter sp. LQ44,7.398243902439025e-06,peripheral
Marinobacter salarius,2.8429024390243903e-06,peripheral
Pseudoalteromonas rubra,4.4876341463414636e-06,peripheral
Pseudoalteromonas tunicata,4.797975609756098e-06,peripheral
Pseudoalteromonas luteoviolacea,3.948975609756098e-06,peripheral
Pseudoalteromonas piscicida,3.6136341463414635e-06,peripheral
Pseudoalteromonas donghaensis,2.878780487804878e-06,peripheral
Pseudoalteromonas sp. A25,2.49709756097561e-06,peripheral
Pseudoalteromonas sp. DL-6,2.7967317073170734e-06,peripheral
Pseudoalteromonas sp. R3,4.234341463414634e-06,peripheral
Streptomyces leeuwenhoekii,7.893707317073171e-06,peripheral
Lacimicrobium alkaliphilum,6.11429268292683e-06,peripheral
Paraglaciecola sp. L3A3,2.6148048780487807e-06,peripheral
Salinimonas sp. KX18D6,2.5256341463414635e-06,peripheral
Salinimonas sediminis,2.482829268292683e-06,peripheral
Salinimonas lutimaris,5.336634146341463e-06,peripheral
Alteromonas pelagimontana,2.621951219512195e-06,peripheral
Alteromonas mediterranea,4.558975609756098e-06,peripheral
Alteromonas macleodii,3.8456146341463415e-05,peripheral
Alteromonas sp. I4,4.352073170731708e-06,peripheral
Alteromonas sp. RKMC-009,9.529048780487804e-06,peripheral
Marinobacter sp. JH2,4.566780487804878e-06,peripheral
Simonsiella muelleri,2.4940243902439026e-06,peripheral
Labrenzia sp. VG12,2.5425121951219512e-06,peripheral
Thalassobius gelatinovorus,1.6356878048780488e-05,peripheral
Burkholderia insecticola,5.817951219512195e-06,peripheral
Burkholderia thailandensis,2.448048780487805e-06,peripheral
Burkholderia sp. THE68,1.7457341463414634e-05,peripheral
Burkholderia stagnalis,5.4031219512195125e-06,peripheral
Burkholderia stabilis,7.91639024390244e-06,peripheral
Burkholderia contaminans,1.3421585365853658e-05,peripheral
Curvibacter sp. AEP1-3,6.578878048780487e-06,peripheral
Limnohabitans sp. 103DPR2,5.935487804878049e-06,peripheral
Diaphorobacter sp. JS3050,2.127509756097561e-05,peripheral
Delftia acidovorans,2.612487804878049e-06,peripheral
Rhodoferax antarcticus,3.6777073170731707e-06,peripheral
Variovorax sp. PBL-E5,1.6009756097560974e-05,peripheral
Acidovorax ebreus,2.7004804878048777e-05,peripheral
Pararhodospirillum photometricum,8.273024390243902e-06,peripheral
Thalassospira xiamenensis,3.083048780487805e-06,peripheral
Thalassospira indica,5.12509756097561e-06,peripheral
Magnetospirillum sp. ME-1,1.716968292682927e-05,peripheral
Asaia bogorensis,2.359519512195122e-05,peripheral
Granulibacter bethesdensis,1.296909756097561e-05,peripheral
Cupriavidus nantongensis,7.737682926829268e-06,peripheral
Gluconobacter albidus,5.02709756097561e-06,peripheral
Paraburkholderia sp. 7Q-K02,1.4495585365853657e-05,peripheral
Paraburkholderia sp. SOS3,1.122341463414634e-05,peripheral
Chitinolyticbacter meiyuanensis,1.2356121951219512e-05,peripheral
Neisseria weaveri,9.515097560975611e-06,peripheral
Neisseria canis,7.56480487804878e-06,peripheral
Neisseria animaloris,1.574029268292683e-05,peripheral
Burkholderiales bacterium GJ-E10,1.148109756097561e-05,peripheral
Oligella urethralis,1.1804634146341464e-05,peripheral
Alcaligenaceae bacterium SJ-26,0.00011341268292682927,peripheral
Bordetella bronchiseptica,5.285609756097561e-06,peripheral
Bordetella sp. H567,1.6285243902439025e-05,peripheral
Achromobacter sp. B7,7.92509756097561e-06,peripheral
Collimonas pratensis,5.102853658536585e-06,peripheral
Herbaspirillum hiltneri,9.281951219512194e-06,peripheral
Janthinobacterium sp. 17J80-10,1.264970731707317e-05,peripheral
Janthinobacterium sp. LM6,5.868853658536585e-06,peripheral
Janthinobacterium sp. SNU WT3,6.970268292682926e-06,peripheral
Pandoraea sp. XY-2,2.764609756097561e-06,peripheral
Pandoraea pulmonicola,5.403390243902439e-06,peripheral
Paraburkholderia phymatum,2.6283170731707317e-06,peripheral
Paraburkholderia caribensis,1.5575341463414634e-05,peripheral
Paraburkholderia sp. CCGE1002,5.022170731707317e-06,peripheral
Roseobacter ponti,5.738560975609756e-06,peripheral
Gluconobacter oxydans,7.902731707317073e-06,peripheral
Acetobacter orientalis,1.4744999999999999e-05,peripheral
Mesorhizobium japonicum,1.3307121951219513e-05,peripheral
Mesorhizobium ciceri,5.334975609756098e-06,peripheral
Mesorhizobium erdmanii,5.630243902439025e-06,peripheral
Mesorhizobium opportunistum,1.383241463414634e-05,peripheral
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1,5.204146341463414e-06,peripheral
Mesorhizobium sp. NZP2077,1.5618268292682926e-05,peripheral
Methylobacterium phyllosphaerae,7.99370731707317e-06,peripheral
Nitrobacter winogradskyi,9.229756097560974e-06,peripheral
Bradyrhizobium diazoefficiens,2.8847317073170733e-06,peripheral
Bradyrhizobium amphicarpaeae,1.1167365853658537e-05,peripheral
Bradyrhizobium betae,1.923512195121951e-05,peripheral
Bradyrhizobium sp.,3.3938048780487808e-06,peripheral
Agrobacterium sp. T29,1.0758585365853658e-05,peripheral
Rhizobium selenitireducens,2.9605121951219513e-06,peripheral
Rhizobium gallicum,1.3983365853658535e-05,peripheral
Rhizobium sp. CIAT894,5.0758780487804875e-06,peripheral
Rhizobium sp. TCK,1.047080487804878e-05,peripheral
Hyphomonas neptunium,2.4497073170731707e-06,peripheral
Fluviibacterium aquatile,2.7645121951219514e-06,peripheral
Hoeflea sp. IMCC20628,2.4924634146341464e-06,peripheral
Acetobacter ghanensis,1.3187634146341462e-05,peripheral
Hoeflea phototrophica,2.7144878048780486e-06,peripheral
Rhodomicrobium vannielii,1.5132414634146342e-05,peripheral
Caulobacteraceae bacterium 0127_4,1.1056609756097562e-05,peripheral
Altererythrobacter ishigakiensis,5.642365853658537e-06,peripheral
Sphingorhabdus sp. M41,5.482390243902439e-06,peripheral
Sphingorhabdus sp. SMR4y,1.7969682926829267e-05,peripheral
Sphingobium indicum,6.554585365853658e-06,peripheral
Sphingobium fuliginis,2.780146341463415e-06,peripheral
Sphingobium japonicum,8.847146341463414e-06,peripheral
Sphingobium sp. LF-16,3.966804878048781e-06,peripheral
Sphingobium sp. YBL2,1.4479658536585368e-05,peripheral
Pyruvatibacter mobilis,1.1929951219512195e-05,peripheral
Methylovirgula ligni,5.447365853658536e-06,peripheral
Methylocella tundrae,2.694731707317073e-06,peripheral
Methylocella silvestris,1.5132512195121953e-05,peripheral
Methyloceanibacter caenitepidi,2.4518048780487807e-06,peripheral
Methylocystis bryophila,1.0819926829268292e-05,peripheral
Methylocystis heyeri,1.5145048780487804e-05,peripheral
Ochrobactrum pseudogrignonense,3.490031707317073e-05,peripheral
Ochrobactrum pituitosum,5.253878048780488e-06,peripheral
Ochrobactrum quorumnocens,2.5119512195121953e-06,peripheral
Hyphomicrobium sp. MC1,1.2366658536585367e-05,peripheral
Streptomyces noursei,1.0282756097560976e-05,peripheral
Capnocytophaga sp. H2931,3.752853658536585e-06,peripheral
Klebsiella michiganensis,2.2040634146341462e-05,peripheral
Eikenella corrodens,2.967456097560976e-05,peripheral
Neisseria lactamica,3.5402439024390246e-06,peripheral
Neisseria zoodegmatis,3.210114634146341e-05,peripheral
Neisseria sp. KEM232,5.646414634146341e-06,peripheral
Aeromonas encheleia,1.501560975609756e-05,peripheral
Pseudomonas sp. DG56-2,3.510195121951219e-06,peripheral
Pseudomonas sp. CMR5c,8.827317073170732e-06,peripheral
Pseudomonas sp. S-6-2,2.2065853658536586e-05,peripheral
Pseudomonas sp. 02C 26,1.2780999999999998e-05,peripheral
Pseudomonas sp. SK,1.2593609756097562e-05,peripheral
Shewanella baltica,4.157885365853659e-05,peripheral
Collimonas arenae,2.780146341463415e-06,peripheral
Pandoraea thiooxydans,5.009536585365854e-06,peripheral
Streptomyces sp. CNQ-509,1.3850439024390245e-05,peripheral
Streptomyces sp. S8,3.6248048780487808e-06,peripheral
Streptomyces sp. HF10,7.88219512195122e-06,peripheral
Cellvibrio sp. PSBB006,4.418082926829268e-05,peripheral
Cellvibrio japonicus,2.1713146341463416e-05,peripheral
Vibrio navarrensis,4.455660975609756e-05,peripheral
Chromobacterium sp. ATCC 53434,1.3141902439024389e-05,peripheral
Vibrio furnissii,1.6580658536585364e-05,peripheral
Oryzomicrobium terrae,1.8959146341463415e-05,peripheral
Pseudomonas mosselii,5.5009512195121954e-06,peripheral
Chryseobacterium arthrosphaerae,4.452073170731708e-06,peripheral
Chryseobacterium camelliae,5.019292682926828e-06,peripheral
Chryseobacterium glaciei,9.674243902439025e-06,peripheral
Chryseobacterium antarcticum,1.7224634146341463e-05,peripheral
Xanthomonas fragariae,1.941580487804878e-05,peripheral
Pseudomonas synxantha,2.3023658536585367e-05,peripheral
Chryseobacterium sp. T16E-39,5.52e-06,peripheral
Chryseobacterium sp. IHB B 17019,1.880390243902439e-05,peripheral
Chryseobacterium sp. SNU WT5,1.912326829268293e-05,peripheral
Chryseobacterium sp. G0201,1.1559048780487805e-05,peripheral
Chryseobacterium sp. 3008163,1.8670536585365854e-05,peripheral
Pseudomonas azotoformans,2.384890243902439e-05,peripheral
Pseudomonas trivialis,6.401512195121951e-06,peripheral
Campylobacter concisus,5.65e-06,peripheral
Campylobacter gracilis,9.892780487804878e-06,peripheral
Desulfovibrio desulfuricans,7.54639024390244e-06,peripheral
Pseudomonas orientalis,1.2653463414634146e-05,peripheral
Pseudomonas tolaasii,0.0005098567073170731,peripheral
Salinibacterium sp. CGMCC 1.16371,2.7637317073170735e-06,peripheral
Pseudomonas plecoglossicida,1.2714390243902438e-05,peripheral
Streptomyces sp. RLB1-33,2.555170731707317e-06,peripheral
Rickettsia felis,3.634836585365854e-05,peripheral
Acinetobacter chinensis,3.29609756097561e-06,peripheral
Streptococcus sp. oral taxon 064,5.951268292682927e-06,peripheral
Agrobacterium vitis,7.615902439024391e-06,peripheral
Agrobacterium rhizogenes,1.0822902439024391e-05,peripheral
Planococcus plakortidis,2.7471512195121946e-05,peripheral
Salicibibacter halophilus,1.7001951219512193e-05,peripheral
Exiguobacterium acetylicum,2.3685073170731706e-05,peripheral
Pseudarthrobacter sp. YJ56,7.519560975609756e-06,peripheral
Jeotgalicoccus saudimassiliensis,1.776048780487805e-05,peripheral
Staphylococcus equorum,5.993658536585365e-06,peripheral
Staphylococcus lugdunensis,6.333146341463415e-06,peripheral
Corynebacterium pseudopelargi,5.243975609756098e-06,peripheral
Afipia sp. GAS231,1.7148268292682923e-05,peripheral
Olsenella sp. GAM18,1.3944536585365852e-05,peripheral
Corynebacterium pelargi,6.570365853658537e-06,peripheral
Corynebacterium geronticis,1.033470731707317e-05,peripheral
Methyloceanibacter sp. wino2,2.4670243902439023e-06,peripheral
Corynebacterium ulcerans,1.969748780487805e-05,peripheral
Bifidobacterium dentium,7.756975609756098e-06,peripheral
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1,5.51429268292683e-06,peripheral
Rhizobium tropici,1.6213170731707318e-05,peripheral
Streptococcus sp. 1643,2.209563414634146e-05,peripheral
Streptococcus anginosus,6.082365853658537e-06,peripheral
Streptococcus intermedius,4.8101219512195116e-06,peripheral
Rathayibacter tritici,1.2889731707317076e-05,peripheral
Acinetobacter sp. WCHAc010052,6.616463414634147e-06,peripheral
Mycoplasma mycoides,1.2071463414634146e-05,peripheral
Anabaenopsis circularis,1.272458536585366e-05,peripheral
Nostoc piscinale,2.2862341463414638e-05,peripheral
Anaerococcus mediterraneensis,7.495975609756098e-06,peripheral
Selenomonas sp. oral taxon 126,8.403975609756097e-06,peripheral
Selenomonas sputigena,1.2938439024390244e-05,peripheral
Schaalia meyeri,1.0895829268292683e-05,peripheral
Chryseobacterium balustinum,1.0945341463414635e-05,peripheral
Mobiluncus curtisii,1.2636341463414633e-05,peripheral
Capnocytophaga sp. H4358,4.05819512195122e-06,peripheral
Lachnoanaerobaculum umeaense,1.7504853658536587e-05,peripheral
Pseudomonas alkylphenolica,1.1414463414634147e-05,peripheral
Tetragenococcus halophilus,2.9942439024390247e-06,peripheral
Enterococcus faecalis,3.082246341463415e-05,peripheral
Arthrobacter sp. YN,2.715048780487805e-06,peripheral
Leuconostoc lactis,1.5082097560975609e-05,peripheral
Corynebacterium argentoratense,1.176929268292683e-05,peripheral
Lactobacillus crispatus,3.0786560975609755e-05,peripheral
Clostridioides difficile,1.8448463414634144e-05,peripheral
Chryseobacterium bernardetii,8.529073170731707e-06,peripheral
Crenobacter cavernae,1.6335073170731706e-05,peripheral
Flavobacterium commune,7.652536585365852e-06,peripheral
Mycolicibacter minnesotensis,4.991878048780488e-06,peripheral
Gordonia alkanivorans,1.952590243902439e-05,peripheral
Halorientalis sp. IM1011,1.7683146341463416e-05,peripheral
Haloarcula sp. JP-L23,1.0195317073170731e-05,peripheral
Gordonia westfalica,5.324707317073171e-06,peripheral
Halobacterium salinarum,6.161975609756098e-06,peripheral
Dietzia sp. DQ12-45-1b,8.147463414634147e-06,peripheral
Mycobacterium mantenii,1.6754756097560974e-05,peripheral
Mycobacterium stomatepiae,1.0512292682926828e-05,peripheral
Salinarchaeum sp. Harcht-Bsk1,6.607317073170732e-06,peripheral
Natronobacterium gregoryi,1.2304292682926829e-05,peripheral
Rhodococcus sp. B7740,1.692229268292683e-05,peripheral
Rhodococcus erythropolis,2.5878536585365853e-06,peripheral
Halostagnicola larsenii,2.6028243902439023e-05,peripheral
Natrialba magadii,2.5515365853658534e-05,peripheral
Enterobacter asburiae,1.2597463414634145e-05,peripheral
Mycobacterium sp. KMS,7.145065853658537e-05,peripheral
Natronolimnobius sulfurireducens,1.6774560975609754e-05,peripheral
Natronolimnobius aegyptiacus,1.8772658536585363e-05,peripheral
Mycobacterium canettii,2.7654878048780486e-06,peripheral
Enterobacter cloacae complex sp.,6.2832195121951215e-06,peripheral
Mycobacterium seoulense,5.240804878048781e-06,peripheral
Chryseobacterium carnipullorum,3.753975609756097e-06,peripheral
Mycolicibacterium monacense,5.538000000000001e-05,peripheral
Jonesia denitrificans,9.99551219512195e-06,peripheral
Dermatophilus congolensis,2.4870243902439025e-06,peripheral
Mycobacterium florentinum,1.3459243902439025e-05,peripheral
Plantibacter flavus,7.856609756097562e-06,peripheral
Plantibacter sp. M259,2.488780487804878e-06,peripheral
Plantibacter sp. PA-3-X8,2.4520243902439024e-06,peripheral
Rathayibacter rathayi,5.0085609756097555e-06,peripheral
Microbacterium endophyticum,2.065878048780488e-05,peripheral
Natronorubrum bangense,1.3074268292682926e-05,peripheral
Microbacterium sp. CGR1,2.8378536585365854e-06,peripheral
Mycobacterium marseillense,1.5285560975609756e-05,peripheral
Mycobacterium chimaera,5.3838780487804886e-06,peripheral
Salinigranum rubrum,1.7845219512195123e-05,peripheral
Halorubrum ezzemoulense,3.6106341463414633e-06,peripheral
Halapricum salinum,6.023000000000001e-06,peripheral
Mycobacterium noviomagense,1.707265853658537e-05,peripheral
Mycobacterium xenopi,1.609839024390244e-05,peripheral
Natronomonas moolapensis,6.135756097560976e-06,peripheral
Mycobacterium lacus,1.060260975609756e-05,peripheral
halophilic archaeon DL31,2.539609756097561e-06,peripheral
Natronorubrum aibiense,1.6508463414634146e-05,peripheral
Propionimicrobium sp. Marseille-P3275,8.58668292682927e-06,peripheral
Mycobacterium simiae,1.4094365853658535e-05,peripheral
Streptomyces sp. Mg1,1.0647926829268293e-05,peripheral
Cryptococcus neoformans,2.877829268292683e-06,peripheral
Elizabethkingia anophelis,3.4023170731707318e-06,peripheral
Flavobacteriaceae bacterium 3519-10,9.205780487804878e-06,peripheral
Riemerella anatipestifer,5.202170731707318e-06,peripheral
Streptomyces sp. RPA4-5,4.993975609756098e-06,peripheral
Prevotella fusca,1.7073804878048783e-05,peripheral
Stenotrophomonas sp. ZAC14A_NAIMI4_1,2.898390243902439e-06,peripheral
Streptomyces sp. NEAU-S7GS2,2.580878048780488e-06,peripheral
TM7 phylum sp. oral taxon 488,8.258121951219511e-06,peripheral
Streptomyces sp. S063,5.9573170731707315e-06,peripheral
Streptomyces sp. Tue 6075,2.5429268292682927e-06,peripheral
Leptotrichia sp. oral taxon 212,1.8499341463414632e-05,peripheral
Serratia rubidaea,2.334219512195122e-05,peripheral
Sphingobacterium sp. DR205,1.0025658536585367e-05,peripheral
Mycolicibacterium sarraceniae,6.5155121951219516e-06,peripheral
Natrinema pellirubrum,2.9766975609756098e-05,peripheral
Capnocytophaga gingivalis,1.5842707317073173e-05,peripheral
Pantoea stewartii,2.243717073170732e-05,peripheral
Atlantibacter hermannii,1.0192463414634145e-05,peripheral
Natrinema versiforme,3.0063682926829267e-05,peripheral
Stenotrophomonas sp. Pemsol,6.058829268292683e-06,peripheral
Mycobacterium shinjukuense,1.6161414634146343e-05,peripheral
Flavobacterium columnare,1.2028512195121952e-05,peripheral
Enterobacter soli,6.527951219512196e-06,peripheral
Streptomyces sp. S1D4-11,1.058929268292683e-05,peripheral
Pseudomonas sabulinigri,9.975048780487806e-06,peripheral
Flavobacterium sangjuense,1.5638073170731706e-05,peripheral
Citrobacter freundii,3.6243414634146344e-06,peripheral
Schizosaccharomyces pombe,8.48058536585366e-06,peripheral
Sugiyamaella lignohabitans,1.2473658536585368e-05,peripheral
Ogataea parapolymorpha,5.4478292682926825e-06,peripheral
Eremothecium gossypii,2.885e-06,peripheral
Candida dubliniensis,5.4909512195121955e-06,peripheral
Stenotrophomonas sp. pho,8.696146341463415e-06,peripheral
Stenotrophomonas sp. YAU14D1_LEIMI4_1,1.6778804878048783e-05,peripheral
Weissella cibaria,0.0006277037317073171,sub_core
Lactobacillus fermentum,0.0002481741219512195,sub_core
Lactobacillus plantarum,0.00017248239024390244,sub_core
Weissella paramesenteroides,0.00020933170731707315,sub_core
Ilumatobacter coccineus,0.00019085824390243904,sub_core
Lactococcus lactis,0.00023692429268292681,sub_core
Staphylococcus aureus,0.00031307770731707317,sub_core
Staphylococcus sciuri,0.000381634243902439,sub_core
Collinsella aerofaciens,0.00020851114634146345,sub_core
Corynebacterium diphtheriae,0.00019670219512195124,sub_core
Staphylococcus xylosus,0.00031171278048780493,sub_core
Salinicoccus halodurans,0.00024894868292682927,sub_core
Olsenella umbonata,0.00021143363414634147,sub_core
Pseudomonas entomophila,0.0001415461219512195,sub_core
Stackebrandtia nassauensis,0.00013796453658536587,sub_core
Thermobispora bispora,0.0001726610975609756,sub_core
Jeotgalibacillus malaysiensis,0.000268936512195122,sub_core
Streptococcus mitis,0.0013729866097560977,sub_core
Actinopolyspora erythraea,0.00016975617073170733,sub_core
Streptococcus thermophilus,0.0006858714390243902,sub_core
Corynebacterium uterequi,0.00012974948780487803,sub_core
Jiangella sp. DSM 45060,0.00033221214634146344,sub_core
Catenulispora acidiphila,0.00023763539024390247,sub_core
Corynebacterium sp. LMM-1652,0.00031354943902439024,sub_core
Corynebacterium endometrii,0.0001866499024390244,sub_core
Caulobacter vibrioides,0.00015329948780487803,sub_core
Caulobacter sp. K31,0.00013913424390243903,sub_core
Xylanimonas cellulosilytica,0.00023389814634146346,sub_core
Altererythrobacter mangrovi,0.00025554192682926825,sub_core
Altererythrobacter sp. B11,0.00029070636585365857,sub_core
Xylanimonas allomyrinae,0.0002169237804878049,sub_core
Pseudomonas sp. TCU-HL1,0.00014779741463414635,sub_core
Pseudomonas guangdongensis,0.00017721039024390242,sub_core
Corynebacterium testudinoris,0.0001757371951219512,sub_core
Sphingobium sp. SYK-6,0.00019974395121951218,sub_core
Pseudomonas sp. LTJR-52,0.00023806373170731705,sub_core
Cellulosimicrobium sp. BI34T,0.0002879481463414634,sub_core
Pseudactinotalea sp. HY158,0.0002469499024390244,sub_core
Paraoerskovia marina,0.0001790588048780488,sub_core
Cellulomonas sp. 40-2,0.0002642823658536586,sub_core
Oerskovia sp. KBS0722,0.0002415190731707317,sub_core
Pseudomonas knackmussii,0.00017291209756097563,sub_core
Cellulomonas fimi,0.0003878992195121951,sub_core
Nitratireductor sp. SY7,0.00014465448780487804,sub_core
Cellulomonas gilvus,0.00043622556097560976,sub_core
Cellulomonas shaoxiangyii,0.0003234877317073171,sub_core
Xylanimicrobium sp. FW10M-9,0.00024595024390243903,sub_core
Leuconostoc pseudomesenteroides,0.00016355163414634148,sub_core
Ruania sp. HY168,0.0002741643658536586,sub_core
Sanguibacter keddieii,0.0002764234390243902,sub_core
Clostridium botulinum,0.000146312243902439,sub_core
Corynebacterium matruchotii,0.00044293436585365854,sub_core
Corynebacterium camporealensis,0.00026368963414634145,sub_core
Deinococcus proteolyticus,0.00027810392682926826,sub_core
Deinococcus metallilatus,0.0004990441219512196,sub_core
Corynebacterium sp. 2039,0.00013171290243902442,sub_core
Corynebacterium sp. NML98-0116,0.00028196,sub_core
Acinetobacter sp. ACNIH2,0.0002397421951219512,sub_core
Burkholderia cenocepacia,0.00021243639024390242,sub_core
Corynebacterium sp. ATCC 6931,0.0003266054634146342,sub_core
Acinetobacter ursingii,0.0005958635365853658,sub_core
Acinetobacter venetianus,0.00027045951219512195,sub_core
Acinetobacter soli,0.0003107088292682927,sub_core
Acinetobacter wuhouensis,0.000258584512195122,sub_core
Acinetobacter bereziniae,0.00019460082926829264,sub_core
Acinetobacter radioresistens,0.0002288027073170732,sub_core
Acinetobacter cumulans,0.00016428439024390243,sub_core
Luteimicrobium xylanilyticum,0.00026205758536585366,sub_core
Austwickia chelonae,0.00016966636585365855,sub_core
Mobilicoccus sp. NJES-13,0.00030973973170731703,sub_core
Pseudomonas luteola,0.0004105627073170732,sub_core
Sanguibacter sp. HDW7,0.00033338858536585366,sub_core
Frankia alni,0.00013534463414634145,sub_core
Streptomyces rimosus,0.00017259265853658535,sub_core
Frankia sp. QA3,0.0001496110731707317,sub_core
Mycolicibacterium phlei,0.00019751404878048782,sub_core
Streptomyces sp. YIM 121038,0.00013344568292682928,sub_core
Streptomyces sp. RTd22,0.0002141619024390244,sub_core
Streptomyces sp. SCSIO 03032,0.0002301378536585366,sub_core
Streptomyces sp. NHF165,0.00029830953658536584,sub_core
Streptomyces sp. W1SF4,0.00014368129268292683,sub_core
Streptomyces sp. WAC 01438,0.00013782836585365853,sub_core
Streptomyces sp. C8S0,0.0001522381219512195,sub_core
Streptomyces sp. SAT1,0.00016750963414634146,sub_core
Streptomyces sp. P3,0.00013292212195121952,sub_core
Streptomyces sp. ZFG47,0.00014185773170731709,sub_core
Streptomyces sp. QMT-12,0.00014572375609756097,sub_core
Mycolicibacterium madagascariense,0.00017127121951219512,sub_core
Mycolicibacterium sediminis,0.00019452951219512196,sub_core
Streptomyces sp. CdTB01,0.0001773216829268293,sub_core
Streptomyces griseus,0.0001484629512195122,sub_core
Streptomyces chartreusis,0.00022655070731707316,sub_core
Streptomyces griseoviridis,0.00014974065853658538,sub_core
Streptomyces bingchenggensis,0.00020503451219512197,sub_core
Streptomyces clavuligerus,0.00014949351219512195,sub_core
Streptomyces cattleya,0.00022580365853658538,sub_core
Streptomyces niveus,0.0002038729024390244,sub_core
Streptomyces actuosus,0.00012765892682926828,sub_core
Streptomyces tsukubensis,0.00023353939024390246,sub_core
Streptomyces ficellus,0.00012998982926829268,sub_core
Streptomyces globosus,0.00014980334146341465,sub_core
Streptomyces griseorubiginosus,0.00019988553658536586,sub_core
Streptomyces albireticuli,0.0001643090243902439,sub_core
Streptomyces albulus,0.0001634380731707317,sub_core
Streptomyces hygroscopicus,0.000179918243902439,sub_core
Streptomyces lydicus,0.0002698599512195122,sub_core
Mycolicibacterium frederiksbergense,0.00015968934146341461,sub_core
Mycolicibacterium celeriflavum,0.00017329336585365852,sub_core
Tomitella sp. HY188,0.00013669765853658537,sub_core
Mycobacterium paragordonae,0.00013952670731707316,sub_core
Mycobacteroides abscessus,0.00013497360975609757,sub_core
Mycobacterium avium,0.00014956456097560975,sub_core
Mycobacterium sp. YC-RL4,0.00014496285365853657,sub_core
Rhodococcus sp. X156,0.00022667860975609754,sub_core
Rhodococcus sp. SGAir0479,0.000145596,sub_core
Rhodococcus sp. MTM3W5.2,0.0001654477073170732,sub_core
Mycobacterium sp. MS1601,0.00011789860975609756,sub_core
Mycolicibacterium chitae,0.00017476256097560976,sub_core
Mycolicibacterium pulveris,0.00014874443902439024,sub_core
Rhodococcus hoagii,0.00021366282926829267,sub_core
Rhodococcus fascians,0.00013031858536585367,sub_core
Mycolicibacterium thermoresistibile,0.00014946539024390245,sub_core
Nocardia sp. CS682,0.00011979439024390243,sub_core
Nocardia asteroides,0.00018612221951219511,sub_core
Nocardia terpenica,0.00024324485365853662,sub_core
Mycolicibacterium gadium,0.00013542139024390242,sub_core
Gordonia phthalatica,0.00019449029268292685,sub_core
Gordonia rubripertincta,0.0002077273658536585,sub_core
Gordonia insulae,0.00021414287804878053,sub_core
Mycolicibacterium hassiacum,0.0001570049268292683,sub_core
Mycolicibacterium arabiense,0.00018143436585365852,sub_core
Mycolicibacterium moriokaense,0.00014195553658536585,sub_core
Streptomyces antibioticus,0.0001313820243902439,sub_core
Gordonia sp. YC-JH1,0.00016680990243902438,sub_core
Mycolicibacterium litorale,0.00021620497560975613,sub_core
Mycolicibacterium rhodesiae,0.00013998380487804878,sub_core
Mycolicibacterium goodii,0.0001553141463414634,sub_core
Nocardia mangyaensis,0.0001338667317073171,sub_core
Nocardia seriolae,0.00011521221951219513,sub_core
Nocardia otitidiscaviarum,0.0001386981219512195,sub_core
Gordonia sp. 1D,0.0002530047317073171,sub_core
Streptomyces scabiei,0.00013380636585365855,sub_core
Streptomyces luteoverticillatus,0.0001460400243902439,sub_core
Streptomyces spectabilis,0.00020807770731707316,sub_core
Prauserella marina,0.00017966960975609756,sub_core
Micromonospora sp. WMMC415,0.00017732385365853658,sub_core
Micromonospora sp. WMMA2032,0.00014730429268292682,sub_core
Micromonospora echinofusca,0.00021484685365853658,sub_core
Micromonospora krabiensis,0.00019115929268292688,sub_core
Micromonospora terminaliae,0.00016693424390243903,sub_core
Micromonospora echinospora,0.00020368519512195123,sub_core
Micromonospora auratinigra,0.000162764756097561,sub_core
Micromonospora echinaurantiaca,0.00020516165853658538,sub_core
Micromonospora coxensis,0.00016657014634146344,sub_core
Actinoplanes sp. OR16,0.00027303060975609756,sub_core
Actinoplanes sp. N902-109,0.00032047807317073175,sub_core
Actinoplanes teichomyceticus,0.0002675939268292683,sub_core
Actinoplanes derwentensis,0.0002476809024390244,sub_core
Actinoplanes missouriensis,0.0002602693658536585,sub_core
Actinoplanes friuliensis,0.00030124995121951224,sub_core
Plantactinospora sp. KBS50,0.0001893780487804878,sub_core
Frankia sp. EAN1pec,0.00020510978048780487,sub_core
Bifidobacterium longum,0.00036093929268292684,sub_core
Bifidobacterium adolescentis,0.00047336870731707313,sub_core
Corynebacterium sphenisci,0.00018646853658536584,sub_core
Thermomonospora curvata,0.00018859724390243905,sub_core
Actinomadura amylolytica,0.00023408180487804878,sub_core
Kibdelosporangium phytohabitans,0.00023394336585365853,sub_core
Actinomadura sp. WMMA1423,0.0002940020975609756,sub_core
Streptosporangium roseum,0.00025245224390243906,sub_core
Nonomuraea sp. WYY166,0.0003171578780487805,sub_core
Corynebacterium provencense,0.00012955456097560976,sub_core
Streptomonospora sp. M2,0.0003067645609756098,sub_core
Nocardiopsis gilva,0.00016219848780487804,sub_core
Corynebacterium terpenotabidum,0.0001646731219512195,sub_core
Streptosporangium sp. 'caverna',0.00020391734146341464,sub_core
Frankia inefficax,0.00025131819512195125,sub_core
Alloactinosynnema sp. L-07,0.0002196647073170732,sub_core
Corynebacterium glutamicum,0.0001644869756097561,sub_core
Streptomyces olivoreticuli,0.00014713031707317073,sub_core
