Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,offa,santiago,naples,paris,sacramento,hamilton,marseille,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,auckland,minneapolis,baltimore
Pseudomonas mendocina,0.9478527607361963,0.838479809976247,0.9794871794871794,0.9777777777777777,0.9256756756756757,0.990990990990991,0.6145833333333334,0.9864864864864865,1.0,0.75,0.9807692307692307,0.7450980392156863,0.9534883720930233,0.972972972972973,0.9722222222222222,0.8823529411764706,1.0,1.0,1.0,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,1.0,1.0
Kocuria turfanensis,0.9447852760736196,0.9358669833729216,0.7692307692307693,0.9333333333333333,0.8716216216216216,0.918918918918919,0.75,0.9864864864864865,1.0,0.6833333333333333,0.9615384615384616,0.0784313725490196,0.9534883720930233,0.972972972972973,0.9722222222222222,0.058823529411764705,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.07692307692307693,1.0,1.0
Nocardia brasiliensis,0.9432515337423313,0.7102137767220903,0.7435897435897436,0.9777777777777777,0.7837837837837838,0.7117117117117117,0.28125,0.9864864864864865,0.9090909090909091,0.5,0.9807692307692307,0.0392156862745098,0.9534883720930233,0.7297297297297297,0.9166666666666666,,0.8823529411764706,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0
Sphingomonas taxi,0.941717791411043,0.6532066508313539,0.7743589743589744,0.9888888888888889,0.831081081081081,0.972972972972973,0.4375,0.9864864864864865,0.8484848484848485,0.9333333333333333,0.9807692307692307,0.0392156862745098,0.9767441860465116,0.7837837837837838,0.9722222222222222,0.23529411764705882,1.0,0.9375,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,1.0,1.0
Lysobacter enzymogenes,0.941717791411043,0.6769596199524941,0.7743589743589744,0.9722222222222222,0.8378378378378378,0.8378378378378378,0.2916666666666667,0.9864864864864865,0.9393939393939394,0.8,0.9807692307692307,0.21568627450980393,0.9302325581395349,0.5945945945945946,0.9722222222222222,0.058823529411764705,0.9411764705882353,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46153846153846156,1.0,1.0
Gordonia bronchialis,0.9401840490797546,0.7743467933491687,0.6923076923076923,0.8833333333333333,0.7905405405405406,0.8198198198198198,0.3854166666666667,0.9324324324324325,0.696969696969697,0.6,0.9230769230769231,,0.9302325581395349,0.5945945945945946,0.9166666666666666,,0.7647058823529411,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0,,1.0,1.0
Sphingomonas sp. LMO-1,0.9401840490797546,0.6223277909738717,0.7743589743589744,0.9388888888888889,0.8108108108108109,0.7927927927927928,0.375,0.9594594594594594,0.803030303030303,0.75,0.9423076923076923,0.0784313725490196,0.9534883720930233,0.5945945945945946,0.9166666666666666,0.11764705882352941,0.9411764705882353,0.875,1.0,1.0,0.125,1.0,0.9375,0.9333333333333333,1.0,1.0,1.0,1.0,0.15384615384615385,1.0,1.0
Paracoccus pantotrophus,0.9401840490797546,0.6959619952494062,0.7743589743589744,0.9111111111111111,0.7027027027027027,0.9099099099099099,0.4895833333333333,0.9594594594594594,0.9393939393939394,0.43333333333333335,0.9423076923076923,0.0392156862745098,0.6744186046511628,0.4864864864864865,0.9444444444444444,,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.07692307692307693,0.9230769230769231,0.9166666666666666
Cutibacterium granulosum,0.9386503067484663,0.8194774346793349,0.7384615384615385,0.9388888888888889,0.8175675675675675,0.963963963963964,0.8854166666666666,0.9594594594594594,0.9848484848484849,0.85,0.9615384615384616,,1.0,1.0,1.0,,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.9230769230769231,1.0
Mitsuaria sp. 7,0.9386503067484663,0.48931116389548696,0.764102564102564,0.9944444444444445,0.8175675675675675,0.5765765765765766,0.08333333333333333,0.9594594594594594,0.6212121212121212,1.0,0.9615384615384616,0.0784313725490196,0.9767441860465116,0.4864864864864865,0.8055555555555556,,0.8823529411764706,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0
Brevundimonas sp. M20,0.9371165644171779,0.7814726840855107,0.7692307692307693,0.8944444444444445,0.8783783783783784,0.8828828828828829,0.3125,0.8918918918918919,0.9242424242424242,0.6333333333333333,0.9230769230769231,0.29411764705882354,0.8837209302325582,0.6486486486486487,0.9722222222222222,0.23529411764705882,0.9411764705882353,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.3076923076923077,1.0,1.0
Deinococcus wulumuqiensis,0.9371165644171779,0.5605700712589073,0.7333333333333333,0.9611111111111111,0.8040540540540541,0.4774774774774775,0.5833333333333334,0.9594594594594594,0.9545454545454546,0.8666666666666667,0.9230769230769231,,0.9767441860465116,0.5675675675675675,1.0,,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,,1.0,1.0
Sphingomonas panacis,0.9371165644171779,0.6175771971496437,0.764102564102564,0.9777777777777777,0.8175675675675675,0.7837837837837838,0.3541666666666667,0.972972972972973,0.7121212121212122,0.9833333333333333,0.9615384615384616,0.058823529411764705,0.9534883720930233,0.6216216216216216,0.8888888888888888,0.17647058823529413,0.8823529411764706,0.9375,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.3076923076923077,1.0,1.0
Bradyrhizobium erythrophlei,0.9355828220858896,0.6769596199524941,0.7538461538461538,0.9888888888888889,0.8108108108108109,0.7387387387387387,0.21875,0.9864864864864865,0.8181818181818182,1.0,0.9615384615384616,0.058823529411764705,1.0,0.7027027027027027,0.9722222222222222,,0.9411764705882353,1.0,1.0,1.0,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,1.0,1.0
Tsukamurella tyrosinosolvens,0.9355828220858896,0.672209026128266,0.6871794871794872,0.9055555555555556,0.777027027027027,0.7747747747747747,0.17708333333333334,0.9459459459459459,0.8181818181818182,0.5666666666666667,0.9423076923076923,,0.8604651162790697,0.4594594594594595,0.8888888888888888,,0.8823529411764706,1.0,1.0,1.0,,1.0,1.0,0.9333333333333333,1.0,0.42857142857142855,1.0,1.0,,1.0,1.0
Corynebacterium segmentosum,0.9355828220858896,0.7529691211401425,0.7333333333333333,0.9277777777777778,0.831081081081081,0.963963963963964,0.8645833333333334,0.9864864864864865,0.9696969696969697,0.7666666666666667,0.9230769230769231,0.0196078431372549,1.0,0.8108108108108109,1.0,,0.8235294117647058,1.0,1.0,0.5,,1.0,1.0,0.9333333333333333,1.0,1.0,0.9285714285714286,0.6428571428571429,,0.9230769230769231,1.0
Azospirillum brasilense,0.9355828220858896,0.6460807600950119,0.8307692307692308,0.9777777777777777,0.8243243243243243,0.7477477477477478,0.375,0.9864864864864865,0.9242424242424242,0.6833333333333333,0.9807692307692307,0.19607843137254902,0.9534883720930233,0.6756756756756757,0.9444444444444444,0.35294117647058826,0.9411764705882353,1.0,1.0,1.0,0.1875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,1.0,1.0
Methylobacterium sp. 4-46,0.9340490797546013,0.6080760095011877,0.7487179487179487,0.9888888888888889,0.777027027027027,0.7567567567567568,0.3333333333333333,0.972972972972973,0.8333333333333334,0.8833333333333333,0.9615384615384616,0.058823529411764705,0.9534883720930233,0.6486486486486487,0.8888888888888888,,1.0,0.9375,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,1.0,1.0
Sphingomonas hengshuiensis,0.9340490797546013,0.6199524940617577,0.7692307692307693,0.9388888888888889,0.8108108108108109,0.7387387387387387,0.3333333333333333,0.9594594594594594,0.7727272727272727,0.75,0.9423076923076923,0.058823529411764705,0.9534883720930233,0.7027027027027027,0.8888888888888888,0.11764705882352941,0.8823529411764706,0.9375,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23076923076923078,1.0,1.0
Phenylobacterium zucineum,0.9325153374233128,0.5748218527315915,0.7589743589743589,0.9111111111111111,0.75,0.6306306306306306,0.25,0.9459459459459459,0.8939393939393939,0.65,0.9230769230769231,0.09803921568627451,0.8837209302325582,0.5135135135135135,0.8888888888888888,,0.9411764705882353,0.875,1.0,1.0,0.0625,1.0,0.8125,0.8666666666666667,1.0,0.9285714285714286,1.0,1.0,0.15384615384615385,1.0,1.0
Methylobacterium aquaticum,0.9325153374233128,0.5866983372921615,0.7487179487179487,0.9666666666666667,0.7972972972972973,0.6846846846846847,0.21875,0.9864864864864865,0.7727272727272727,0.8666666666666667,0.9615384615384616,0.058823529411764705,0.9767441860465116,0.5675675675675675,0.8333333333333334,,0.8823529411764706,0.9375,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,1.0,1.0
Sphingomonas insulae,0.9309815950920245,0.6365795724465558,0.7538461538461538,0.9666666666666667,0.8243243243243243,0.9459459459459459,0.40625,0.972972972972973,0.6666666666666666,0.8333333333333334,0.9615384615384616,0.058823529411764705,0.9767441860465116,0.7567567567567568,0.9444444444444444,0.17647058823529413,0.9411764705882353,0.9375,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,1.0,1.0
Ramlibacter tataouinensis,0.9294478527607362,0.6223277909738717,0.8,0.9888888888888889,0.8581081081081081,0.7567567567567568,0.4583333333333333,0.9864864864864865,0.9545454545454546,1.0,0.9807692307692307,0.0784313725490196,0.9767441860465116,0.6756756756756757,0.9722222222222222,0.17647058823529413,0.9411764705882353,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23076923076923078,1.0,1.0
Sphingomonas sp. PAMC26645,0.9294478527607362,0.7149643705463183,0.7692307692307693,0.9833333333333333,0.8918918918918919,0.990990990990991,0.5104166666666666,0.972972972972973,0.803030303030303,0.8,0.9615384615384616,0.0392156862745098,1.0,0.8918918918918919,0.9722222222222222,0.17647058823529413,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.46153846153846156,1.0,1.0
Paracoccus aminovorans,0.9294478527607362,0.6912114014251781,0.7692307692307693,0.9,0.7094594594594594,0.8288288288288288,0.5104166666666666,0.9324324324324325,0.8939393939393939,0.4166666666666667,0.9423076923076923,,0.6744186046511628,0.4864864864864865,0.9722222222222222,,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.07692307692307693,0.8461538461538461,1.0
Stenotrophomonas acidaminiphila,0.9294478527607362,0.7767220902612827,0.8512820512820513,0.9666666666666667,0.8716216216216216,0.918918918918919,0.8541666666666666,0.9864864864864865,0.9545454545454546,0.6166666666666667,0.9807692307692307,0.47058823529411764,0.8837209302325582,0.6486486486486487,1.0,0.4117647058823529,0.9411764705882353,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,1.0,1.0
Paracoccus zhejiangensis,0.9294478527607362,0.6270783847980997,0.7743589743589744,0.9222222222222223,0.7027027027027027,0.7567567567567568,0.5104166666666666,0.9594594594594594,0.9393939393939394,0.48333333333333334,0.9230769230769231,0.0392156862745098,0.8372093023255814,0.4864864864864865,0.9444444444444444,0.058823529411764705,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.07692307692307693,0.8461538461538461,1.0
Geodermatophilus obscurus,0.9279141104294478,0.7814726840855107,0.7743589743589744,0.9833333333333333,0.8716216216216216,0.9099099099099099,0.6666666666666666,0.9864864864864865,1.0,0.9333333333333333,0.9807692307692307,0.0196078431372549,1.0,0.918918918918919,0.9722222222222222,0.11764705882352941,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0
Bradyrhizobium betae,0.9279141104294478,0.11163895486935867,0.7025641025641025,0.9777777777777777,0.6081081081081081,0.17117117117117117,,0.972972972972973,0.21212121212121213,1.0,0.9423076923076923,0.0196078431372549,1.0,0.43243243243243246,0.2222222222222222,,,1.0,1.0,0.8125,,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,,1.0,1.0
Rubrivivax gelatinosus,0.9263803680981595,0.5558194774346793,0.764102564102564,0.9888888888888889,0.8175675675675675,0.6486486486486487,0.15625,0.972972972972973,0.7575757575757576,1.0,0.9615384615384616,0.058823529411764705,0.9767441860465116,0.5675675675675675,0.9166666666666666,,0.8823529411764706,1.0,1.0,1.0,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23076923076923078,1.0,1.0
Sphingomonas koreensis,0.9248466257668712,0.6128266033254157,0.764102564102564,0.9444444444444444,0.8108108108108109,0.8288288288288288,0.9270833333333334,0.9459459459459459,0.8636363636363636,0.9166666666666666,0.9423076923076923,0.0784313725490196,0.9534883720930233,0.918918918918919,0.9166666666666666,0.11764705882352941,0.9411764705882353,0.9375,1.0,1.0,0.0625,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.23076923076923078,1.0,1.0
Sphingomonas sp. MM-1,0.9248466257668712,0.5748218527315915,0.764102564102564,0.8888888888888888,0.7364864864864865,0.6756756756756757,0.2708333333333333,0.9459459459459459,0.803030303030303,0.6166666666666667,0.9230769230769231,0.09803921568627451,0.9069767441860465,0.5405405405405406,0.8611111111111112,0.11764705882352941,0.8235294117647058,0.8125,1.0,1.0,0.0625,0.9375,0.875,0.7333333333333333,0.9285714285714286,1.0,1.0,1.0,0.15384615384615385,1.0,1.0
Sphingomonas sp. XS-10,0.9233128834355828,0.5866983372921615,0.7692307692307693,0.9166666666666666,0.7905405405405406,0.7027027027027027,0.3125,0.9594594594594594,0.696969696969697,0.7,0.9423076923076923,0.0784313725490196,0.9069767441860465,0.6216216216216216,0.8888888888888888,0.11764705882352941,0.8823529411764706,0.9375,1.0,1.0,0.0625,1.0,0.9375,0.7333333333333333,0.9285714285714286,1.0,1.0,0.8571428571428571,0.23076923076923078,1.0,1.0
Brachybacterium sp. SGAir0954,0.9233128834355828,0.8741092636579573,0.7743589743589744,0.9166666666666666,0.8040540540540541,0.9369369369369369,0.5520833333333334,0.9864864864864865,1.0,0.6,0.9423076923076923,0.0392156862745098,0.9069767441860465,1.0,0.9722222222222222,,0.9411764705882353,1.0,1.0,1.0,0.0625,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.15384615384615385,1.0,1.0
Brevundimonas subvibrioides,0.9233128834355828,0.7505938242280285,0.676923076923077,0.8611111111111112,0.7837837837837838,0.7387387387387387,0.20833333333333334,0.8783783783783784,0.803030303030303,0.5166666666666667,0.8846153846153846,0.27450980392156865,0.8372093023255814,0.6216216216216216,0.9166666666666666,0.17647058823529413,0.9411764705882353,0.9375,1.0,1.0,0.25,1.0,0.9375,0.9333333333333333,1.0,0.5,1.0,0.8571428571428571,0.23076923076923078,0.8461538461538461,1.0
Pannonibacter phragmitetus,0.9233128834355828,0.6888361045130641,0.7538461538461538,0.9055555555555556,0.6081081081081081,0.7297297297297297,0.23958333333333334,0.9594594594594594,0.8181818181818182,0.36666666666666664,0.9615384615384616,0.09803921568627451,0.7674418604651163,0.43243243243243246,0.8055555555555556,,0.8235294117647058,1.0,1.0,1.0,0.0625,1.0,0.875,0.7333333333333333,1.0,1.0,1.0,1.0,0.23076923076923078,0.8461538461538461,1.0
Microbacterium sp. No. 7,0.9233128834355828,0.9239904988123515,0.7435897435897436,0.9555555555555556,0.8108108108108109,0.6846846846846847,0.3541666666666667,0.9864864864864865,0.9090909090909091,0.7,0.9807692307692307,0.0196078431372549,0.9069767441860465,0.8378378378378378,0.9444444444444444,,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0
Mycolicibacterium gilvum,0.9233128834355828,0.6413301662707839,0.7282051282051282,0.8777777777777778,0.7702702702702703,0.6486486486486487,0.23958333333333334,0.9324324324324325,0.7727272727272727,0.6,0.9038461538461539,,0.7906976744186046,0.6756756756756757,0.8888888888888888,,0.9411764705882353,1.0,1.0,1.0,,1.0,0.9375,0.9333333333333333,1.0,0.42857142857142855,1.0,1.0,,1.0,0.9166666666666666
Klebsiella pneumoniae,0.9217791411042945,0.831353919239905,0.9384615384615385,0.9888888888888889,0.9662162162162162,1.0,0.65625,1.0,1.0,1.0,0.9807692307692307,0.5686274509803921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.6153846153846154,1.0,1.0
Modestobacter marinus,0.9217791411042945,0.8741092636579573,0.7794871794871795,0.9777777777777777,0.8783783783783784,1.0,0.6770833333333334,0.9864864864864865,1.0,1.0,0.9807692307692307,,0.9767441860465116,1.0,0.9722222222222222,0.058823529411764705,0.9411764705882353,1.0,1.0,1.0,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,1.0,1.0
Sphingopyxis macrogoltabida,0.9202453987730062,0.6057007125890737,0.7435897435897436,0.9611111111111111,0.777027027027027,0.7927927927927928,0.4375,0.9594594594594594,0.8484848484848485,0.7666666666666667,0.9423076923076923,0.1568627450980392,0.9534883720930233,0.6486486486486487,0.9166666666666666,0.058823529411764705,0.8823529411764706,1.0,1.0,1.0,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23076923076923078,1.0,1.0
Sphingomonas sp. Cra20,0.9202453987730062,0.5961995249406176,0.7589743589743589,0.9277777777777778,0.7972972972972973,0.7387387387387387,0.3229166666666667,0.9594594594594594,0.7121212121212122,0.7166666666666667,0.9423076923076923,0.058823529411764705,0.9302325581395349,0.5945945945945946,0.9166666666666666,0.11764705882352941,0.9411764705882353,0.9375,1.0,1.0,0.0625,1.0,0.9375,0.8,0.9285714285714286,1.0,1.0,0.8571428571428571,0.3076923076923077,1.0,1.0
Paracoccus denitrificans,0.9187116564417178,0.6579572446555819,0.7743589743589744,0.8944444444444445,0.6621621621621622,0.8738738738738738,0.4791666666666667,0.9594594594594594,0.8484848484848485,0.4166666666666667,0.9423076923076923,0.0196078431372549,0.6511627906976745,0.4864864864864865,0.9444444444444444,,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.15384615384615385,0.8461538461538461,0.8333333333333334
Stenotrophomonas rhizophila,0.9187116564417178,0.9026128266033254,0.8512820512820513,0.9666666666666667,0.9256756756756757,1.0,0.5,0.9864864864864865,0.9848484848484849,0.85,0.9807692307692307,0.5882352941176471,0.9767441860465116,0.972972972972973,1.0,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Bosea sp. Tri-49,0.9171779141104295,0.5866983372921615,0.717948717948718,0.9833333333333333,0.7567567567567568,0.6666666666666666,0.28125,0.972972972972973,0.7878787878787878,0.55,0.9615384615384616,0.0784313725490196,0.9302325581395349,0.4864864864864865,0.8055555555555556,,0.8823529411764706,1.0,1.0,1.0,,1.0,1.0,0.9333333333333333,1.0,0.9285714285714286,1.0,1.0,0.15384615384615385,1.0,1.0
Sphingomonas sp. HKS19,0.9171779141104295,0.6128266033254157,0.7487179487179487,0.9444444444444444,0.7972972972972973,0.7567567567567568,0.3229166666666667,0.9594594594594594,0.5454545454545454,0.7,0.9423076923076923,0.058823529411764705,0.9534883720930233,0.6756756756756757,0.8888888888888888,0.11764705882352941,0.8823529411764706,0.875,1.0,1.0,0.125,1.0,0.8125,0.9333333333333333,0.9285714285714286,1.0,1.0,0.8571428571428571,0.15384615384615385,1.0,1.0
Brachybacterium saurashtrense,0.9156441717791411,0.9049881235154394,0.7743589743589744,0.9333333333333333,0.7905405405405406,0.9459459459459459,0.6666666666666666,0.9864864864864865,1.0,0.5166666666666667,0.9230769230769231,0.0392156862745098,0.9069767441860465,0.972972972972973,0.9722222222222222,,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.6428571428571429,1.0,1.0,0.07692307692307693,1.0,1.0
Pseudonocardia sp. Gen01,0.9156441717791411,0.7600950118764845,0.7589743589743589,0.9777777777777777,0.8040540540540541,0.918918918918919,0.5104166666666666,0.9864864864864865,0.9545454545454546,0.7,0.9807692307692307,0.0392156862745098,0.9767441860465116,0.7027027027027027,0.9722222222222222,,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0
Phycicoccus sp. HDW14,0.9141104294478528,0.8432304038004751,0.764102564102564,0.9611111111111111,0.8040540540540541,0.7837837837837838,0.5104166666666666,0.9864864864864865,0.9393939393939394,0.75,0.9615384615384616,,0.9767441860465116,0.7837837837837838,0.9722222222222222,,0.9411764705882353,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.7857142857142857,1.0,1.0,0.07692307692307693,1.0,1.0
Sphingomonas paucimobilis,0.9141104294478528,0.6033254156769596,0.7743589743589744,0.9444444444444444,0.8243243243243243,0.7927927927927928,0.3541666666666667,0.9864864864864865,0.5606060606060606,0.75,0.9423076923076923,0.09803921568627451,0.9534883720930233,0.6486486486486487,0.8888888888888888,0.29411764705882354,0.8823529411764706,0.875,1.0,1.0,0.125,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.46153846153846156,1.0,1.0
Sphingomonas sp. LM7,0.911042944785276,0.5890736342042755,0.7589743589743589,0.9444444444444444,0.7905405405405406,0.7657657657657657,0.3645833333333333,0.9594594594594594,0.696969696969697,0.6833333333333333,0.9423076923076923,0.058823529411764705,0.9534883720930233,0.6216216216216216,0.9166666666666666,0.11764705882352941,0.9411764705882353,0.875,1.0,1.0,0.0625,1.0,0.875,0.9333333333333333,1.0,1.0,1.0,0.9285714285714286,0.3076923076923077,1.0,1.0
Brevundimonas diminuta,0.911042944785276,0.8669833729216152,0.7487179487179487,0.8722222222222222,0.8986486486486487,0.8828828828828829,0.4166666666666667,0.9054054054054054,0.9545454545454546,0.48333333333333334,0.9038461538461539,0.45098039215686275,0.813953488372093,0.918918918918919,0.9722222222222222,0.29411764705882354,0.9411764705882353,1.0,1.0,1.0,0.3125,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.7857142857142857,0.38461538461538464,1.0,1.0
