Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,offa,santiago,naples,paris,sacramento,hamilton,marseille,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,auckland,minneapolis,baltimore
Rummeliibacillus stabekisii,,,0.005128205128205128,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,
Kurthia sp. 11kri321,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus arlettae,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus nepalensis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeotgalicoccus saudimassiliensis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blautia sp. SC05B48,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clostridium perfringens,,,0.005128205128205128,,0.006756756756756757,,,,,,,0.0196078431372549,,,,0.058823529411764705,,,,,,,,,,,,,,,
Azospirillum humicireducens,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhizobium sp. TCK,,,0.005128205128205128,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Agrobacterium larrymoorei,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylobacterium sp. C1,,,0.005128205128205128,0.05555555555555555,0.013513513513513514,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,
Azospirillum brasilense,,,0.005128205128205128,,,,,,,,,0.0196078431372549,,,,0.058823529411764705,,,,,,,,,,,,,,,
Azospirillum sp. M2T2B2,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azospirillum sp. TSA2s,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azospirillum sp. TSH100,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azospirillum lipoferum,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azospirillum thiophilum,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diaphorobacter sp. HDW4B,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcaligenes faecalis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limnobacter sp. SAORIC-580,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xanthomonas virus Xc10,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradyrhizobium guangzhouense,,,,0.06111111111111111,0.02027027027027027,,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,
Methylorubrum extorquens,,,,0.03333333333333333,0.006756756756756757,0.018018018018018018,,0.013513513513513514,,0.016666666666666666,0.038461538461538464,,0.023255813953488372,,,,,,,,,,,,,,,,,,
Bradyrhizobium guangdongense,,,,0.027777777777777776,0.02027027027027027,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Rhodopseudomonas palustris,,,,0.022222222222222223,0.02027027027027027,,,,,,0.019230769230769232,,0.16279069767441862,,,,,,,,,,,,,,,,,,
Bradyrhizobium sp. ORS 3257,,,,0.022222222222222223,0.02027027027027027,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Klebsiella quasipneumoniae,,,,0.022222222222222223,,,,0.02702702702702703,,,0.038461538461538464,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Mycobacteroides abscessus,,,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradyrhizobium symbiodeficiens,,,,0.016666666666666666,0.02027027027027027,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas sp. ASS1,,,,0.016666666666666666,,,,,,,,0.0392156862745098,,,,,,,,,,,,,,,,,,,
Pseudomonas psychrotolerans,,,,0.016666666666666666,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,
Sphingomonas melonis,,,,0.016666666666666666,0.013513513513513514,0.009009009009009009,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,0.07692307692307693,,
Salinicola tamaricis,,,,0.011111111111111112,,,,0.02702702702702703,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Pseudomonas marincola,,,,0.011111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradyrhizobium japonicum,,,,0.011111111111111112,0.02027027027027027,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Akkermansia muciniphila,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannerella sp. oral taxon HOT-286,,,,0.005555555555555556,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Prevotella intermedia,,,,0.005555555555555556,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Bacteroides dorei,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spirosoma sp. CJU-R4,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. BJP69,,,,0.005555555555555556,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,
Sugiyamaella lignohabitans,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingomonas sp. NIC1,,,,0.005555555555555556,0.013513513513513514,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,0.07692307692307693,,
Kluyvera sp. PO2S7,,,,0.005555555555555556,,,,0.02702702702702703,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,
Kluyvera intermedia,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oligella urethralis,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyricularia grisea,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thermomonas sp. SY21,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavonifractor plautii,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas hydrophila,,,,0.005555555555555556,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas media,,,,0.005555555555555556,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,
Haemophilus influenzae,,,,0.005555555555555556,,0.009009009009009009,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus amylovorus,,,,0.005555555555555556,,,,0.013513513513513514,,,,,,,,,,,,,,,0.0625,,,,,,,,
Pasteurella multocida,,,,0.005555555555555556,,,,,,,,,,0.21621621621621623,,,,,,,,,,,,,,,,,
Bradyrhizobium sp. CCGE-LA001,,,,0.005555555555555556,0.02027027027027027,,,,,,,,,,,,,,,,,,,,,,,,,,
Leuconostoc carnosum,,,,0.005555555555555556,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Thauera humireducens,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nocardia nova,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atopobium parvulum,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kineococcus radiotolerans,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas koreensis,,,,0.005555555555555556,,,,,,,,,,,,,,,,,0.0625,,,,,,,,0.07692307692307693,,
Pseudomonas agarici,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas simiae,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thauera sp. K11,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micropruina glycogenica,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thauera sp. MZ1T,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thauera chlorobenzoica,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter sp. NEB149,,,,,0.13513513513513514,0.009009009009009009,0.020833333333333332,,,,,0.21568627450980393,,0.13513513513513514,0.027777777777777776,,0.058823529411764705,,,,0.0625,,,,,,,,0.07692307692307693,,
Acinetobacter pittii,,,,,0.08108108108108109,,0.010416666666666666,,0.18181818181818182,,,0.09803921568627451,,,0.027777777777777776,,,,,,,,,,,,,,,,
Corynebacterium imitans,,,,,0.0472972972972973,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Corynebacterium urealyticum,,,,,0.02702702702702703,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Leclercia sp. 119287,,,,,0.013513513513513514,,,,,,,0.0196078431372549,,,,,,,,,0.0625,,,,,,,,,,
Bradyrhizobium amphicarpaeae,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas litoralis,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sihuiensis,,,,,0.013513513513513514,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Raoultella electrica,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium sp. ATCC 6931,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantoea sp. SO10,,,,,0.006756756756756757,,,,,,,0.0392156862745098,,,,,,,,,0.1875,,,,,,,,0.23076923076923078,,
Pseudomonas alcaliphila,,,,,0.006756756756756757,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. LAB-08,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Serratia rubidaea,,,,,0.006756756756756757,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,
Dictyostelium discoideum,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. 02C 26,,,,,0.006756756756756757,0.009009009009009009,,,,,,,,,,,,,,,0.125,,,,,,,,,,
Bifidobacterium pseudocatenulatum,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Leuconostoc suionicum,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas fragi,,,,,0.006756756756756757,0.02702702702702703,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Leclercia sp. 29361,,,,,0.006756756756756757,,,,,,,0.058823529411764705,,,,,,,,,0.1875,,,,,,,,0.07692307692307693,,
Acinetobacter gyllenbergii,,,,,0.006756756756756757,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Nissabacter sp. SGAir0207,,,,,0.006756756756756757,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Wolbachia endosymbiont of Ctenocephalides felis,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingomonas paucimobilis,,,,,0.006756756756756757,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Aeromonas veronii,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingomonas sp. LM7,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas salmonicida,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Paracoccus aminovorans,,,,,0.006756756756756757,,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,
Bradyrhizobium guangxiense,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Shewanella sp. FDAARGOS_354,,,,,0.006756756756756757,0.009009009009009009,,,,,,,,,,,,0.0625,,,,,,0.06666666666666667,,,,,,,
Acinetobacter oleivorans,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter sp. WCHA55,,,,,0.006756756756756757,0.009009009009009009,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
Paenibacillus sp. FSL R5-0345,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Mitsuaria sp. 7,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. LPH1,,,,,0.006756756756756757,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Nostoc sphaeroides,,,,,,0.036036036036036036,,,,,,,,,,,,,,,,,,,,,,,,,
Nostoc flagelliforme,,,,,,0.036036036036036036,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Gemella haemolysans,,,,,,0.018018018018018018,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Nostoc sp. 'Peltigera membranacea cyanobiont' N6,,,,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenobacter swuensis,,,,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenobacter sp. BT182,,,,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenobacter sp. DG25B,,,,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingomonas insulae,,,,,,0.018018018018018018,,,,,0.019230769230769232,0.0196078431372549,,,,,,,,,,,,,,,,,0.07692307692307693,,
Rickettsia bellii,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Actinomyces radicidentis,,,,,,0.009009009009009009,,0.02702702702702703,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. Lz4W,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Fusobacterium nucleatum,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Candida dubliniensis,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Bifidobacterium adolescentis,,,,,,0.009009009009009009,,,,,0.019230769230769232,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Bifidobacterium bifidum,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Hymenobacter sp. TS19,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas versuta,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas plecoglossicida,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Psychrobacter sp. PRwf-1,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Pectobacterium brasiliense,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Anaerococcus prevotii,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Peptoniphilus harei,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus curvatus,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sakei,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcus sp. 116-D4,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus auricularis,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus succinus,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter sp. WCHA45,,,,,,,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,
Xanthomonas citri,,,,,,,0.17708333333333334,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter wuhouensis,,,,,,,0.10416666666666667,,,,,,,,,,,,,,,,,,,,,,,,
Polynucleobacter necessarius,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus sp. BD59S,,,,,,,0.07291666666666667,,,,,,,,,,,,,,,,,,,,,,,,
Neisseria gonorrhoeae,,,,,,,0.07291666666666667,,,,,,,,,,,,,,,,,,,,,,,,
Burkholderia dolosa,,,,,,,0.052083333333333336,,,,,,,,,,,,,,,,,,,,,,,,
Komagataeibacter rhaeticus,,,,,,,0.03125,,,,,,,,,,,,,,,,,,,,,,,,
Ralstonia solanacearum,,,,,,,0.03125,,,,,,,,,,,,,,,,,,,,,,,,
Cryptococcus neoformans,,,,,,,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces sp. ICC4,,,,,,,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
Odoribacter splanchnicus,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Barnesiella viscericola,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Leptotrichia wadei,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus equorum,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Lawsonella clevelandensis,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter dispersus,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus nagelii,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Megamonas hypermegale,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Paracoccus denitrificans,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,
Paracoccus pantotrophus,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,
Fusobacterium pseudoperiodonticum,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Prevotella sp. oral taxon 299,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Zymobacter palmae,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Ustilago maydis,,,,,,,,0.013513513513513514,,,0.019230769230769232,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Corynebacterium argentoratense,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus agilis,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus vaginalis,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Curtobacterium sp. MR_MD2014,,,,,,,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,,0.07142857142857142,,,,,
Mycolicibacterium fortuitum,,,,,,,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Acetobacter orientalis,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,
Octadecabacter temperatus,,,,,,,,,0.06060606060606061,,,,,0.2972972972972973,,,,,,,,,,,,,,,,,
Chryseobacterium haifense,,,,,,,,,0.030303030303030304,,,0.0392156862745098,,,,,,,,,,,,,,,,,,,
Glutamicibacter mishrai,,,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Pectobacterium carotovorum,,,,,,,,,0.015151515151515152,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Phenylobacterium zucineum,,,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Ramlibacter tataouinensis,,,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Vibrio rumoiensis,,,,,,,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,
Rahnella aquatilis,,,,,,,,,,,0.019230769230769232,,,,,,,,,,0.0625,,,,,,,,,,
Erwinia tasmaniensis,,,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Gluconobacter thailandicus,,,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Methylobacterium nodulans,,,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Gluconobacter oxydans,,,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Chryseobacterium sp. 6424,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,
Flavobacteriaceae bacterium 3519-10,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,
Paenibacillus lautus,,,,,,,,,,,,0.0392156862745098,,,,,,,,,,,,,,,,,,,
Pantoea sp. At-9b,,,,,,,,,,,,0.0392156862745098,,,,,,,,,0.0625,,,,,,,,0.07692307692307693,,
Enterococcus sp. FDAARGOS_375,,,,,,,,,,,,0.0392156862745098,,,,,,,,,,,,,,,,,,,
Exiguobacterium sp. ZWU0009,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Exiguobacterium sp. U13-1,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Paenibacillus sp. FSL H7-0737,,,,,,,,,,,,0.0196078431372549,,,,,,,,,0.125,,,,,,,,0.15384615384615385,,
Paenibacillus sp. FSL H7-0357,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Bacillus altitudinis,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Bacillus jeotgali,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Neisseria meningitidis,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Exiguobacterium acetylicum,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Chryseobacterium sp.,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Corynebacterium provencense,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Enterococcus sp. CR-Ec1,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Acinetobacter sp. LoGeW2-3,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Acinetobacter sp. NCu2D-2,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Acinetobacter sp. dk386,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. DG56-2,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Pseudomonas cichorii,,,,,,,,,,,,0.0196078431372549,,,,,,,,,0.0625,,,,,,,,,,
Pantoea eucalypti,,,,,,,,,,,,0.0196078431372549,,,,,,,,,0.0625,,,,,,,,0.15384615384615385,,
Pantoea ananatis,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,0.07692307692307693,,
Enterobacter asburiae,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Enterobacter chengduensis,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Enterobacter ludwigii,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Enterobacter cloacae complex sp. FDA-CDC-AR_0164,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Enterobacter soli,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Citrobacter freundii,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Lelliottia amnigena,,,,,,,,,,,,0.0196078431372549,,,,,,,,,0.0625,,,,,,,,,,
Xanthomonas translucens,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Xanthomonas sacchari,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Sphingomonas panacis,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Sphingomonas hengshuiensis,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Sphingobium cloacae,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Sphingomonas sp. HKS19,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Haemophilus pittmaniae,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Neorhizobium galegae,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,0.07692307692307693,,
Pseudomonas sp. LTGT-11-2Z,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Bradyrhizobiaceae bacterium SG-6C,,,,,,,,,,,,,0.046511627906976744,,,,,,,,,,,,,,,,,,
Pseudomonas sp. CFSAN084952,,,,,,,,,,,,,,0.24324324324324326,,,,,,,,,,,,,,,,,
Shewanella baltica,,,,,,,,,,,,,,0.24324324324324326,,,,,,,,,,,,,,,,,
Shewanella sp. WE21,,,,,,,,,,,,,,0.24324324324324326,,,,,,,,,,,,,,,,,
Halomonas sp. JS92-SW72,,,,,,,,,,,,,,0.1891891891891892,,,,,,,,,,,,,,,,,
Agromyces aureus,,,,,,,,,,,,,,0.1891891891891892,,,,,,,,,,,,,,,,,
Plasmodium coatneyi,,,,,,,,,,,,,,0.1891891891891892,,,,,,,,,,,,,,,,,
Pseudomonas lurida,,,,,,,,,,,,,,0.05405405405405406,,,,,,,,,,,,,,,,,
Elizabethkingia anophelis,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Pseudomonas sp. CMR5c,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Pseudomonas soli,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Burkholderia lata,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Staphylococcus lugdunensis,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Macrococcus sp. IME1552,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Phycicoccus sp. HDW14,,,,,,,,,,,,,,,0.027777777777777776,,,,,,,,,0.13333333333333333,,,,,,,
Microbacterium hominis,,,,,,,,,,,,,,,0.027777777777777776,,,,,,,,,0.06666666666666667,,,,,,,
Gilliamella apicola,,,,,,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Massilia plicata,,,,,,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,0.07692307692307693,0.07692307692307693,
Streptococcus mutans,,,,,,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Lachnoclostridium phytofermentans,,,,,,,,,,,,,,,,0.11764705882352941,,,,,,,,,,,,,,,
Diaphorobacter sp. JS3050,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Diaphorobacter polyhydroxybutyrativorans,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Acidovorax sp. JS42,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Chryseobacterium gallinarum,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Acidovorax ebreus,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Chryseobacterium bernardetii,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Tatumella sp. TA1,,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,
Bartonella apis,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,
Pseudarthrobacter equi,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,
Erwinia billingiae,,,,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,0.07692307692307693,,
Chryseobacterium carnipullorum,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,
Pseudomonas syringae,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,0.15384615384615385,,
Pseudomonas cremoricolorata,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,
